month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
3,2024,TA1306000002,Morgan Ave & 14th Pl,41.862416863,-87.651088476,140,137,127,137,267,274,31,4.52,4.42,4.1,4.42,8.61,8.84
3,2024,15623,Campbell Ave & Montrose Ave,41.961524,-87.691177,96,94,110,118,206,212,31,3.1,3.03,3.55,3.81,6.65,6.84
3,2024,13084,California Ave & Milwaukee Ave,41.922695,-87.697153,360,352,375,377,735,729,31,11.61,11.35,12.1,12.16,23.71,23.52
3,2024,TA1309000067,Cottage Grove Ave & 51st St,41.803038,-87.606615,22,19,40,37,62,56,28,0.79,0.68,1.43,1.32,2.21,2.0
3,2024,15634,Western Ave & Roscoe St,41.943062,-87.68733366666666,72,71,125,132,197,203,31,2.32,2.29,4.03,4.26,6.35,6.55
3,2024,13256,California Ave & Division St,41.9029855,-87.69741,96,94,114,115,210,209,31,3.1,3.03,3.68,3.71,6.77,6.74
3,2024,637,Wood St & Chicago Ave,41.895634,-87.672069,234,235,222,239,456,474,31,7.55,7.58,7.16,7.71,14.71,15.29
3,2024,1121.0,Public Rack - Milwaukee Ave & Higgins Ave,41.96852616666666,-87.76133933333334,22,24,0,0,22,24,20,1.1,1.2,0.0,0.0,1.1,1.2
3,2024,20109,Vernon Ave & 107th St,41.700281739,-87.612387776,13,11,0,0,13,11,8,1.62,1.38,0.0,0.0,1.62,1.38
3,2024,20106,Chicago State University,41.7189455,-87.60836516666667,5,6,14,12,19,18,12,0.42,0.5,1.17,1.0,1.58,1.5
3,2024,819,Public Rack - Robert Fulton Elementary School,41.79734166666667,-87.668455,3,0,0,0,3,0,3,1.0,0.0,0.0,0.0,1.0,0.0
3,2024,23115,Pulaski Rd & 84th St,41.740407,-87.721907,0,2,3,3,3,5,4,0.0,0.5,0.75,0.75,0.75,1.25
3,2024,20222,Burnham Greenway & 105th St,41.7045750872071,-87.52823173999786,2,3,4,5,6,8,5,0.4,0.6,0.8,1.0,1.2,1.6
3,2024,KA1504000106,Kedzie Ave & Lake St,41.88460328501,-87.7063037436,10,15,10,9,20,24,25,0.4,0.6,0.4,0.36,0.8,0.96
3,2024,1195.0,Public Rack - Nashotah & Northwest Hwy,41.988131,-87.79129066666667,1,2,0,0,1,2,2,0.5,1.0,0.0,0.0,0.5,1.0
3,2024,750,Public Rack - Harper Ave & 63rd St,41.78073833333333,-87.58789866666666,8,2,0,0,8,2,5,1.6,0.4,0.0,0.0,1.6,0.4
3,2024,481,Public Rack - Chase Ave & Touhy Ave - NW,42.01416266,-87.690070748,1,1,0,0,1,1,1,1.0,1.0,0.0,0.0,1.0,1.0
3,2024,TA1308000009,Shore Dr & 55th St,41.795205593,-87.580863476,155,152,408,411,563,563,31,5.0,4.9,13.16,13.26,18.16,18.16
3,2024,TA1305000032,Clinton St & Madison St,41.882751965685614,-87.64119029045105,920,931,1091,1144,2011,2075,31,29.68,30.03,35.19,36.9,64.87,66.94
3,2024,KA1503000007,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924,76,76,344,338,420,414,31,2.45,2.45,11.1,10.9,13.55,13.35
3,2024,13300,DuSable Lake Shore Dr & Monroe St,41.880958,-87.616743,383,383,1484,1424,1867,1807,31,12.35,12.35,47.87,45.94,60.23,58.29
3,2024,13224,Ashland Ave & Blackhawk St,41.907066,-87.667252,200,194,226,244,426,438,31,6.45,6.26,7.29,7.87,13.74,14.13
3,2024,TA1308000047,Southport Ave & Clark St,41.957081,-87.664199,75,76,111,89,186,165,31,2.42,2.45,3.58,2.87,6.0,5.32
3,2024,590,Kilbourn Ave & Irving Park Rd,41.953733,-87.740569,15,17,15,18,30,35,23,0.65,0.74,0.65,0.78,1.3,1.52
3,2024,chargingstx3,Green St & Randolph St*,41.883601657275165,-87.64862671494483,187,193,249,270,436,463,31,6.03,6.23,8.03,8.71,14.06,14.94
3,2024,22001,Wells St & Institute Pl,41.89737986072316,-87.63442039489746,112,92,268,219,380,311,31,3.61,2.97,8.65,7.06,12.26,10.03
3,2024,TA1309000032,Elston Ave & Wabansia Ave,41.912919,-87.664169,59,60,79,93,138,153,31,1.9,1.94,2.55,3.0,4.45,4.94
3,2024,20251.0,N Carpenter St & W Lake St,41.88558233333333,-87.65313083333334,143,105,0,0,143,105,31,4.61,3.39,0.0,0.0,4.61,3.39
3,2024,660,Sheridan Rd & Columbia Ave,42.004583,-87.661406,86,89,116,112,202,201,31,2.77,2.87,3.74,3.61,6.52,6.48
3,2024,15645,Richmond St & Diversey Ave,41.931948423,-87.701249123,83,79,59,82,142,161,30,2.77,2.63,1.97,2.73,4.73,5.37
3,2024,13099,Halsted St & 18th St,41.85750568031716,-87.64599144458771,105,109,116,98,221,207,31,3.39,3.52,3.74,3.16,7.13,6.68
3,2024,13194,Ogden Ave & Race Ave,41.891793489,-87.658784151,304,287,252,251,556,538,31,9.81,9.26,8.13,8.1,17.94,17.35
3,2024,TA1305000011,Michigan Ave & Lake St,41.886022,-87.624398,494,500,846,841,1340,1341,31,15.94,16.13,27.29,27.13,43.23,43.26
3,2024,13196,Carpenter St & Huron St,41.894556,-87.653449,288,285,296,255,584,540,31,9.29,9.19,9.55,8.23,18.84,17.42
3,2024,23120,Damen Ave & 81st St,41.746446166666665,-87.67315716666667,9,9,0,0,9,9,7,1.29,1.29,0.0,0.0,1.29,1.29
3,2024,525,Glenwood Ave & Touhy Ave,42.012701,-87.666058,58,57,72,74,130,131,30,1.93,1.9,2.4,2.47,4.33,4.37
3,2024,KA1503000005,Wentworth Ave & 35th St,41.83074216666667,-87.6325125,57,60,75,86,132,146,31,1.84,1.94,2.42,2.77,4.26,4.71
3,2024,TA1307000001,Greenview Ave & Fullerton Ave,41.925455689,-87.665846467,197,196,294,306,491,502,31,6.35,6.32,9.48,9.87,15.84,16.19
3,2024,13332,Loomis St & Lexington St,41.87222873224032,-87.66136385500431,401,388,704,626,1105,1014,31,12.94,12.52,22.71,20.19,35.65,32.71
3,2024,15571,Broadway & Granville Ave,41.9947796884,-87.6602845349,124,124,250,241,374,365,31,4.0,4.0,8.06,7.77,12.06,11.77
3,2024,13016,St. Clair St & Erie St,41.894369602,-87.622925043,609,607,641,635,1250,1242,31,19.65,19.58,20.68,20.48,40.32,40.06
3,2024,TA1307000115,Clybourn Ave & Division St,41.904613,-87.640552,131,128,244,229,375,357,31,4.23,4.13,7.87,7.39,12.1,11.52
3,2024,KA1503000054,Cottage Grove Ave & 63rd St,41.78053094070882,-87.6059702038765,68,62,37,35,105,97,30,2.27,2.07,1.23,1.17,3.5,3.23
3,2024,13138,Canal St & Jackson Blvd,41.877245,-87.639366,321,327,344,342,665,669,31,10.35,10.55,11.1,11.03,21.45,21.58
3,2024,15655,Albany Ave & Bloomingdale Ave,41.914029121,-87.705155492,140,138,170,161,310,299,31,4.52,4.45,5.48,5.19,10.0,9.65
