month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
1,2023,TA1309000058,Lincoln Ave & Fullerton Ave,41.924073935,-87.646278381,320,318,369,372,689,690,31,10.32,10.26,11.9,12.0,22.23,22.26
1,2023,TA1309000037,Kimbark Ave & 53rd St,41.799568,-87.594747,316,316,587,592,903,908,31,10.19,10.19,18.94,19.1,29.13,29.29
1,2023,RP-005,Western Ave & Lunt Ave,42.008571,-87.69048283333333,30,26,41,47,71,73,30,1.0,0.87,1.37,1.57,2.37,2.43
1,2023,TA1309000019,Lakeview Ave & Fullerton Pkwy,41.926068902,-87.638858199,179,182,283,291,462,473,31,5.77,5.87,9.13,9.39,14.9,15.26
1,2023,13325,Broadway & Waveland Ave,41.949081182,-87.648604989,363,364,487,503,850,867,31,11.71,11.74,15.71,16.23,27.42,27.97
1,2023,LP-,Lincoln Park Conservatory,41.924067736,-87.635828733,45,47,118,102,163,149,31,1.45,1.52,3.81,3.29,5.26,4.81
1,2023,RP-008,Clark St & Columbia Ave,42.00445062934,-87.6724024047,87,87,52,34,139,121,29,3.0,3.0,1.79,1.17,4.79,4.17
1,2023,TA1306000029,McClurg Ct & Ohio St,41.89287138,-87.617195845,216,218,398,385,614,603,31,6.97,7.03,12.84,12.42,19.81,19.45
1,2023,13379,Clarendon Ave & Gordon Ter,41.957727909,-87.649412751,199,197,357,285,556,482,31,6.42,6.35,11.52,9.19,17.94,15.55
1,2023,KA1504000146,Clark St & Berwyn Ave,41.977920413,-87.668058395,198,194,151,184,349,378,31,6.39,6.26,4.87,5.94,11.26,12.19
1,2023,632,Clark St & Newport St,41.94454,-87.654678,299,296,334,336,633,632,31,9.65,9.55,10.77,10.84,20.42,20.39
1,2023,15624,Avondale Ave & Irving Park Rd,41.953178167,-87.731947541,49,51,28,22,77,73,30,1.63,1.7,0.93,0.73,2.57,2.43
1,2023,TA1306000014,Wilton Ave & Diversey Pkwy,41.932496666666665,-87.65268,252,256,308,287,560,543,31,8.13,8.26,9.94,9.26,18.06,17.52
1,2023,347,Komensky Ave & 55th St,41.79,-87.72,13,6,0,0,13,6,10,1.3,0.6,0.0,0.0,1.3,0.6
1,2023,E007,Central St & Girard Ave,42.064313,-87.686152,20,19,30,25,50,44,22,0.91,0.86,1.36,1.14,2.27,2.0
1,2023,15631,Troy St & Elston Ave,41.945234537,-87.706618905,63,64,27,30,90,94,29,2.17,2.21,0.93,1.03,3.1,3.24
1,2023,KA1503000069,Dorchester Ave & 49th St,41.805772,-87.592464,25,24,15,18,40,42,26,0.96,0.92,0.58,0.69,1.54,1.62
1,2023,13008,Millennium Park,41.881034374,-87.624126554,172,172,288,329,460,501,31,5.55,5.55,9.29,10.61,14.84,16.16
1,2023,202480.0,Hampden Ct & Diversey Ave,41.93,-87.64,120,114,0,0,120,114,30,4.0,3.8,0.0,0.0,4.0,3.8
1,2023,TA1307000070,Damen Ave & Thomas St (Augusta Blvd),41.901315,-87.677409,128,102,164,99,292,201,31,4.13,3.29,5.29,3.19,9.42,6.48
