month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
10,2021,KA1503000043,Kingsbury St & Kinzie St,41.889186333333335,-87.63849533333334,1286,1243,2394,2354,3680,3597,31,41.48,40.1,77.23,75.94,118.71,116.03
10,2021,13042,Michigan Ave & Oak St,41.90096,-87.623777,899,894,1920,1875,2819,2769,31,29.0,28.84,61.94,60.48,90.94,89.32
10,2021,TA1306000006,Orleans St & Elm St,41.9029175,-87.63772883333333,214,206,372,334,586,540,31,6.9,6.65,12.0,10.77,18.9,17.42
10,2021,TA1306000003,Desplaines St & Kinzie St,41.888716036,-87.6444478533,1034,948,1713,1520,2747,2468,31,33.35,30.58,55.26,49.03,88.61,79.61
10,2021,604,Sheridan Rd & Noyes St (NU),42.058239,-87.677432,333,333,550,587,883,920,31,10.74,10.74,17.74,18.94,28.48,29.68
10,2021,13157,Aberdeen St & Jackson Blvd,41.87772613,-87.65478743,481,460,933,938,1414,1398,31,15.52,14.84,30.1,30.26,45.61,45.1
10,2021,TA1309000014,Clark St & Leland Ave,41.967096,-87.667429,402,390,565,519,967,909,31,12.97,12.58,18.23,16.74,31.19,29.32
10,2021,TA1305000006,Dearborn St & Monroe St,41.881397166666666,-87.63018516666666,630,620,1171,1170,1801,1790,31,20.32,20.0,37.77,37.74,58.1,57.74
10,2021,TA1307000127,Clark St & Grace St,41.95093283333333,-87.65919066666666,655,641,1054,1052,1709,1693,31,21.13,20.68,34.0,33.94,55.13,54.61
10,2021,20112,Indiana Ave & 103rd St,41.7071745,-87.61831116666667,15,11,3,7,18,18,15,1.0,0.73,0.2,0.47,1.2,1.2
10,2021,307,Leamington Ave & Hirsch St,41.91,-87.75,19,11,0,0,19,11,10,1.9,1.1,0.0,0.0,1.9,1.1
10,2021,TA1306000011,Wells St & Walton St,41.89998516666667,-87.63443083333334,305,253,688,644,993,897,31,9.84,8.16,22.19,20.77,32.03,28.94
10,2021,TA1309000006,Larrabee St & Armitage Ave,41.918074,-87.643774,394,382,770,760,1164,1142,31,12.71,12.32,24.84,24.52,37.55,36.84
10,2021,359,Kilbourn & Belden,41.92,-87.74,38,30,0,0,38,30,16,2.38,1.88,0.0,0.0,2.38,1.88
10,2021,653,Cornell Dr & Hayes Dr,41.780533,-87.58523283333334,6,4,27,20,33,24,22,0.27,0.18,1.23,0.91,1.5,1.09
10,2021,SL-013,State St & 19th St,41.85664033333333,-87.62759666666666,96,87,245,249,341,336,30,3.2,2.9,8.17,8.3,11.37,11.2
10,2021,13224,Ashland Ave & Blackhawk St,41.90704733333333,-87.66722233333333,495,492,682,717,1177,1209,31,15.97,15.87,22.0,23.13,37.97,39.0
10,2021,SL-009,Clark St & 9th St (AMLI),41.870816,-87.631246,233,229,451,427,684,656,31,7.52,7.39,14.55,13.77,22.06,21.16
10,2021,TA1305000009,Clark St & Ida B Wells Dr,41.8759326655,-87.6305845355,185,178,454,458,639,636,31,5.97,5.74,14.65,14.77,20.61,20.52
10,2021,KA1504000076,Ellis Ave & 55th St,41.79430062054,-87.6014497734,510,493,2365,2415,2875,2908,31,16.45,15.9,76.29,77.9,92.74,93.81
10,2021,KA1503000070,Harper Ave & 59th St,41.78794281287,-87.5883151702,115,99,697,654,812,753,31,3.71,3.19,22.48,21.1,26.19,24.29
10,2021,KA1504000134,Ritchie Ct & Banks St,41.90692716666667,-87.62621133333333,528,511,870,829,1398,1340,31,17.03,16.48,28.06,26.74,45.1,43.23
10,2021,13303,Clark St & Chicago Ave,41.89581916666667,-87.63030733333333,610,580,1059,961,1669,1541,31,19.68,18.71,34.16,31.0,53.84,49.71
10,2021,13259,California Ave & Francis Pl (Temp),41.918491,-87.697423,279,261,187,186,466,447,31,9.0,8.42,6.03,6.0,15.03,14.42
10,2021,13006,LaSalle St & Washington St,41.882042166666665,-87.6327075,522,479,568,557,1090,1036,31,16.84,15.45,18.32,17.97,35.16,33.42
10,2021,KA1503000068,Leavitt St & Archer Ave,41.8287225,-87.68067333333333,63,43,41,27,104,70,31,2.03,1.39,1.32,0.87,3.35,2.26
10,2021,17660,California Ave & Cortez St,41.900406333333336,-87.69671583333333,373,339,196,226,569,565,31,12.03,10.94,6.32,7.29,18.35,18.23
10,2021,KA1504000097,Drake Ave & Montrose Ave,41.96115407569,-87.7165690733,67,60,55,67,122,127,30,2.23,2.0,1.83,2.23,4.07,4.23
10,2021,13258,California Ave & North Ave,41.91044,-87.6972,232,209,201,193,433,402,31,7.48,6.74,6.48,6.23,13.97,12.97
10,2021,657,Wood St & Augusta Blvd,41.899181,-87.6722,265,255,331,345,596,600,31,8.55,8.23,10.68,11.13,19.23,19.35
10,2021,TA1307000052,Sheffield Ave & Wellington Ave,41.936287666666665,-87.6515985,504,485,1216,1243,1720,1728,31,16.26,15.65,39.23,40.1,55.48,55.74
10,2021,TA1307000158,Damen Ave & Leland Ave,41.967096,-87.67903516666667,238,229,382,361,620,590,31,7.68,7.39,12.32,11.65,20.0,19.03
10,2021,13285,Wood St & Taylor St (Temp),41.8693845,-87.67362333333334,278,292,600,531,878,823,31,8.97,9.42,19.35,17.13,28.32,26.55
