month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
10,2022,13290,Noble St & Milwaukee Ave,41.90068,-87.6626,394,406,297,297,691,703,31,12.71,13.1,9.58,9.58,22.29,22.68
10,2022,13288,Damen Ave & Charleston St,41.920037,-87.67793683333333,325,323,209,209,534,532,31,10.48,10.42,6.74,6.74,17.23,17.16
10,2022,655,Hoyne Ave & Balmoral Ave,41.979878902,-87.681902051,183,184,66,68,249,252,31,5.9,5.94,2.13,2.19,8.03,8.13
10,2022,KA1504000133,Rush St & Cedar St,41.902273666666666,-87.6276925,812,817,723,729,1535,1546,31,26.19,26.35,23.32,23.52,49.52,49.87
10,2022,13028,900 W Harrison St,41.874754,-87.649807,1024,997,779,738,1803,1735,31,33.03,32.16,25.13,23.81,58.16,55.97
10,2022,TA1308000050,Wells St & Concord Ln,41.912133,-87.634656,1844,1841,1638,1646,3482,3487,31,59.48,59.39,52.84,53.1,112.32,112.48
10,2022,KA1503000021,Stony Island Ave & 64th St,41.778895497,-87.58664465,18,21,16,10,34,31,27,0.67,0.78,0.59,0.37,1.26,1.15
10,2022,TA1307000048,Fort Dearborn Dr & 31st St,41.838556,-87.608218,188,190,357,345,545,535,30,6.27,6.33,11.9,11.5,18.17,17.83
10,2022,658,Leavitt St & Division St,41.902997,-87.683825,237,238,214,196,451,434,31,7.65,7.68,6.9,6.32,14.55,14.0
10,2022,13276,Stockton Dr & Wrightwood Ave,41.93132,-87.638742,659,665,699,726,1358,1391,31,21.26,21.45,22.55,23.42,43.81,44.87
10,2022,13102,Calumet Ave & 18th St,41.857889242772266,-87.6201993227005,369,369,370,392,739,761,31,11.9,11.9,11.94,12.65,23.84,24.55
10,2022,13430,LaSalle St & Illinois St,41.890752316,-87.631788135,1284,1265,1064,1026,2348,2291,31,41.42,40.81,34.32,33.1,75.74,73.9
10,2022,TA1308000013,Halsted St & Archer Ave,41.847203,-87.646795,150,150,126,126,276,276,31,4.84,4.84,4.06,4.06,8.9,8.9
10,2022,TA1307000151,Wells St & Hubbard St,41.889906,-87.634266,1253,1222,1074,1027,2327,2249,31,40.42,39.42,34.65,33.13,75.06,72.55
10,2022,KA1504000117,Halsted St & North Branch St,41.899390221,-87.648492455,84,85,69,72,153,157,31,2.71,2.74,2.23,2.32,4.94,5.06
10,2022,13242,Milwaukee Ave & Rockwell St,41.92025,-87.692746,260,264,171,185,431,449,31,8.39,8.52,5.52,5.97,13.9,14.48
10,2022,15578,Broadway & Ridge Ave,41.984056,-87.6602555,425,418,220,232,645,650,31,13.71,13.48,7.1,7.48,20.81,20.97
10,2022,TA1306000003,Desplaines St & Kinzie St,41.888716036,-87.6444478533,1074,1055,817,795,1891,1850,31,34.65,34.03,26.35,25.65,61.0,59.68
10,2022,332.0,Harding Ave & 26th St,41.84,-87.72,27,24,0,0,27,24,26,1.04,0.92,0.0,0.0,1.04,0.92
10,2022,620,Orleans St & Chestnut St (NEXT Apts),41.898203,-87.637536,463,465,450,458,913,923,31,14.94,15.0,14.52,14.77,29.45,29.77
10,2022,TA1306000011,Wells St & Walton St,41.89996666666666,-87.63447133333334,410,363,580,475,990,838,31,13.23,11.71,18.71,15.32,31.94,27.03
10,2022,TA1307000044,Clinton St & 18th St,41.857926726,-87.640897512,133,141,126,134,259,275,31,4.29,4.55,4.06,4.32,8.35,8.87
10,2022,TA1306000008,Larrabee St & North Ave,41.910183833333335,-87.64349516666667,407,406,314,297,721,703,31,13.13,13.1,10.13,9.58,23.26,22.68
10,2022,TA1308000006,Damen Ave & Grand Ave,41.89239445296271,-87.67688512802124,330,343,190,218,520,561,31,10.65,11.06,6.13,7.03,16.77,18.1
10,2022,13134,Damen Ave & Madison St,41.88137,-87.67493,241,209,184,168,425,377,31,7.77,6.74,5.94,5.42,13.71,12.16
10,2022,13068,Western Ave & Winnebago Ave,41.915523887,-87.687115312,616,614,358,351,974,965,31,19.87,19.81,11.55,11.32,31.42,31.13
10,2022,15585,Budlong Woods Library,41.983693333333335,-87.69640616666666,68,69,26,29,94,98,31,2.19,2.23,0.84,0.94,3.03,3.16
10,2022,647,Elizabeth St & 59th St,41.7898835,-87.65470116666667,2,1,2,2,4,3,5,0.4,0.2,0.4,0.4,0.8,0.6
10,2022,545,Kostner Ave & Adams St,41.87794266666667,-87.73602383333333,23,23,4,5,27,28,21,1.1,1.1,0.19,0.24,1.29,1.33
10,2022,15653,Troy St & North Ave,41.90976930169,-87.7052804871,207,209,117,118,324,327,31,6.68,6.74,3.77,3.81,10.45,10.55
10,2022,584,Ellis Ave & 83rd St,41.744123,-87.599034,6,6,4,6,10,12,17,0.35,0.35,0.24,0.35,0.59,0.71
10,2022,16912,Cicero Ave & Flournoy St,41.872131,-87.746619,8,8,3,6,11,14,15,0.53,0.53,0.2,0.4,0.73,0.93
10,2022,KA1504000164,Keystone Ave & Montrose Ave,41.96110801623,-87.7289701012,57,54,28,27,85,81,29,1.97,1.86,0.97,0.93,2.93,2.79
10,2022,654,Racine Ave & Washington Blvd,41.8830735,-87.65705383333334,302,300,240,233,542,533,31,9.74,9.68,7.74,7.52,17.48,17.19
10,2022,SL-010,Financial Pl & Ida B Wells Dr,41.8750236280333,-87.6330940425396,431,350,449,349,880,699,31,13.9,11.29,14.48,11.26,28.39,22.55
10,2022,20229,Baltimore Ave & 87th St,41.73733560041666,-87.54851460456847,1,2,7,9,8,11,11,0.09,0.18,0.64,0.82,0.73,1.0
10,2022,TA1309000030,Southport Ave & Clybourn Ave,41.920771,-87.663712,509,513,401,444,910,957,31,16.42,16.55,12.94,14.32,29.35,30.87
10,2022,13248,Ashland Ave & Augusta Blvd,41.89968574,-87.6684407,313,310,298,283,611,593,31,10.1,10.0,9.61,9.13,19.71,19.13
10,2022,13379,Clarendon Ave & Gordon Ter,41.957762122,-87.649437547,679,675,649,633,1328,1308,32,21.22,21.09,20.28,19.78,41.5,40.88
10,2022,KA1504000158,Oakley Ave & Irving Park Rd,41.95434085219,-87.6860796243,103,109,100,126,203,235,31,3.32,3.52,3.23,4.06,6.55,7.58
10,2022,13215,Rhodes Ave & 32nd St,41.8367765,-87.61336366666667,363,361,227,233,590,594,31,11.71,11.65,7.32,7.52,19.03,19.16
10,2022,20232,Big Marsh Park,41.685877,-87.573824,7,7,17,18,24,25,14,0.5,0.5,1.21,1.29,1.71,1.79
10,2022,446,Francisco Ave & Montrose Ave,41.96,-87.7,164,123,0,0,164,123,31,5.29,3.97,0.0,0.0,5.29,3.97
10,2022,20212,Altgeld Gardens,41.65666552967373,-87.59880065917969,1,2,7,8,8,10,7,0.14,0.29,1.0,1.14,1.14,1.43
10,2022,TA1307000142,Clark St & Drummond Pl,41.931248,-87.644336,1008,989,1185,1208,2193,2197,31,32.52,31.9,38.23,38.97,70.74,70.87
10,2022,13083,Indiana Ave & 40th St,41.82168,-87.6216,23,24,13,12,36,36,22,1.05,1.09,0.59,0.55,1.64,1.64
10,2022,KA1503000024,Yates Blvd & 75th St,41.758691192,-87.56640172,17,16,3,3,20,19,18,0.94,0.89,0.17,0.17,1.11,1.06
10,2022,20114,Doty Ave & 111th St,41.69501044938143,-87.59871482849121,11,10,3,2,14,12,13,0.85,0.77,0.23,0.15,1.08,0.92
10,2022,604,Sheridan Rd & Noyes St (NU),42.0581835,-87.67763883333333,352,355,381,385,733,740,31,11.35,11.45,12.29,12.42,23.65,23.87
10,2022,313,Long Ave & Belden Ave,41.92,-87.76,24,33,0,0,24,33,25,0.96,1.32,0.0,0.0,0.96,1.32
10,2022,TA1309000061,Halsted St & Wrightwood Ave,41.929143,-87.649077,1050,1050,930,940,1980,1990,32,32.81,32.81,29.06,29.38,61.88,62.19
10,2022,15529,Mies van der Rohe Way & Chestnut St,41.8985866514,-87.6219152258,649,648,682,695,1331,1343,31,20.94,20.9,22.0,22.42,42.94,43.32
10,2022,TA1306000016,Sheffield Ave & Fullerton Ave,41.9256018819,-87.6537080423,1263,1225,1137,1109,2400,2334,31,40.74,39.52,36.68,35.77,77.42,75.29
10,2022,TA1305000034,Honore St & Division St,41.90316466666667,-87.67379933333333,725,715,472,475,1197,1190,31,23.39,23.06,15.23,15.32,38.61,38.39
10,2022,13319,Ashland Ave & Grace St,41.950687,-87.6687,420,396,332,305,752,701,31,13.55,12.77,10.71,9.84,24.26,22.61
10,2022,13296,Ashland Ave & Wrightwood Ave,41.928839922,-87.668536425,324,329,248,278,572,607,31,10.45,10.61,8.0,8.97,18.45,19.58
10,2022,TA1309000010,Wabash Ave & 9th St,41.870646477,-87.625838995,595,593,735,746,1330,1339,31,19.19,19.13,23.71,24.06,42.9,43.19
10,2022,TA1305000002,Wabash Ave & Roosevelt Rd,41.867227,-87.625961,997,998,1061,1103,2058,2101,32,31.16,31.19,33.16,34.47,64.31,65.66
10,2022,TA1307000052,Sheffield Ave & Wellington Ave,41.936267666666666,-87.65255666666667,871,867,896,898,1767,1765,31,28.1,27.97,28.9,28.97,57.0,56.94
10,2022,15539,Desplaines St & Jackson Blvd,41.87825,-87.64417933333333,612,608,542,528,1154,1136,31,19.74,19.61,17.48,17.03,37.23,36.65
10,2022,TA1309000043,Southport Ave & Irving Park Rd,41.954177,-87.664358,330,334,419,416,749,750,31,10.65,10.77,13.52,13.42,24.16,24.19
10,2022,464,Western Ave & Ardmore Ave,41.99,-87.69,19,19,0,0,19,19,15,1.27,1.27,0.0,0.0,1.27,1.27
10,2022,TA1309000058,Lincoln Ave & Fullerton Ave,41.9241555,-87.64642716666667,1155,1148,1012,1012,2167,2160,31,37.26,37.03,32.65,32.65,69.9,69.68
10,2022,TA1305000009,Clark St & Ida B Wells Dr,41.8759326655,-87.6305845355,234,202,338,270,572,472,31,7.55,6.52,10.9,8.71,18.45,15.23
10,2022,TA1305000022,Orleans St & Merchandise Mart Plaza,41.888003833333336,-87.63694516666666,1025,953,771,648,1796,1601,31,33.06,30.74,24.87,20.9,57.94,51.65
10,2022,TA1308000029,Stetson Ave & South Water St,41.886835,-87.62232,533,532,349,349,882,881,31,17.19,17.16,11.26,11.26,28.45,28.42
