month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
12,2021,13307,Laflin St & Cullerton St,41.854833,-87.66366033333334,56,53,48,39,104,92,30,1.87,1.77,1.6,1.3,3.47,3.07
12,2021,KP1705001026,LaSalle Dr & Huron St,41.894405166666665,-87.632331,234,226,441,351,675,577,32,7.31,7.06,13.78,10.97,21.09,18.03
12,2021,KA1504000117,Halsted St & North Branch St,41.89935716666667,-87.64852183333333,46,64,29,48,75,112,31,1.48,2.06,0.94,1.55,2.42,3.61
12,2021,18058,Leavitt St & Chicago Ave,41.89557883333333,-87.68202383333333,97,96,113,98,210,194,31,3.13,3.1,3.65,3.16,6.77,6.26
12,2021,SL-012,Wabash Ave & 16th St,41.860384,-87.625813,198,183,271,242,469,425,31,6.39,5.9,8.74,7.81,15.13,13.71
12,2021,KA1503000012,Clark St & Lake St,41.88602082773,-87.6308760584,354,356,418,458,772,814,32,11.06,11.12,13.06,14.31,24.12,25.44
12,2021,18003,Fairbanks St & Superior St,41.895748,-87.620104,272,236,235,230,507,466,31,8.77,7.61,7.58,7.42,16.35,15.03
12,2021,13150,Michigan Ave & 18th St,41.857813,-87.62455,187,194,238,242,425,436,31,6.03,6.26,7.68,7.81,13.71,14.06
12,2021,624,Dearborn St & Van Buren St,41.876252651,-87.629443526,158,144,259,219,417,363,31,5.1,4.65,8.35,7.06,13.45,11.71
12,2021,525,Glenwood Ave & Touhy Ave,42.012708,-87.66613566666666,26,23,87,65,113,88,31,0.84,0.74,2.81,2.1,3.65,2.84
12,2021,TA1306000012,Wells St & Huron St,41.894722,-87.634362,640,645,681,731,1321,1376,31,20.65,20.81,21.97,23.58,42.61,44.39
12,2021,TA1307000134,Wilton Ave & Belmont Ave,41.94018,-87.65304,470,444,538,540,1008,984,31,15.16,14.32,17.35,17.42,32.52,31.74
12,2021,18062,Aberdeen St & Randolph St,41.884114,-87.654264,303,319,232,301,535,620,31,9.77,10.29,7.48,9.71,17.26,20.0
12,2021,600,Dodge Ave & Church St,42.04830366666667,-87.69849883333333,20,22,27,21,47,43,25,0.8,0.88,1.08,0.84,1.88,1.72
12,2021,SL-008,Federal St & Polk St,41.87207763285,-87.6295437729,374,383,504,513,878,896,32,11.69,11.97,15.75,16.03,27.44,28.0
12,2021,17660,California Ave & Cortez St,41.90043033333333,-87.69670666666667,219,209,47,53,266,262,31,7.06,6.74,1.52,1.71,8.58,8.45
12,2021,20246.0,N Green St & W Lake St,41.89,-87.65,216,206,0,0,216,206,29,7.45,7.1,0.0,0.0,7.45,7.1
12,2021,TA1307000061,State St & Pearson St,41.897466,-87.62874716666667,251,236,249,250,500,486,31,8.1,7.61,8.03,8.06,16.13,15.68
12,2021,TA1309000063,Lake Park Ave & 56th St,41.793267166666666,-87.58784083333333,65,65,192,214,257,279,31,2.1,2.1,6.19,6.9,8.29,9.0
12,2021,TA1309000061,Halsted St & Wrightwood Ave,41.929143,-87.649077,325,316,478,431,803,747,31,10.48,10.19,15.42,13.9,25.9,24.1
