month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
5,2021,13042,Michigan Ave & Oak St,41.90096039,-87.62377664,1049,1036,2927,2963,3976,3999,32,32.78,32.38,91.47,92.59,124.25,124.97
5,2021,TA1305000006,Dearborn St & Monroe St,41.88127083333333,-87.62987016666666,473,444,1239,1231,1712,1675,31,15.26,14.32,39.97,39.71,55.23,54.03
5,2021,TA1307000127,Clark St & Grace St,41.95092866666667,-87.6591465,465,464,1122,1091,1587,1555,31,15.0,14.97,36.19,35.19,51.19,50.16
5,2021,604,Sheridan Rd & Noyes St (NU),42.058239,-87.677432,160,160,483,473,643,633,31,5.16,5.16,15.58,15.26,20.74,20.42
5,2021,TA1309000014,Clark St & Leland Ave,41.967101166666666,-87.66756516666666,260,261,603,578,863,839,32,8.12,8.16,18.84,18.06,26.97,26.22
5,2021,KA1503000043,Kingsbury St & Kinzie St,41.88917683258,-87.6385057718,892,820,2021,1993,2913,2813,31,28.77,26.45,65.19,64.29,93.97,90.74
5,2021,SL-013,State St & 19th St,41.856594,-87.627542,90,87,227,234,317,321,31,2.9,2.81,7.32,7.55,10.23,10.35
5,2021,TA1306000003,Desplaines St & Kinzie St,41.88855383333333,-87.64439916666667,792,691,1467,1395,2259,2086,31,25.55,22.29,47.32,45.0,72.87,67.29
5,2021,20112,Indiana Ave & 103rd St,41.70717027117756,-87.6184719800949,7,5,6,6,13,11,12,0.58,0.42,0.5,0.5,1.08,0.92
5,2021,13157,Aberdeen St & Jackson Blvd,41.877726333333335,-87.654892,314,305,728,730,1042,1035,31,10.13,9.84,23.48,23.55,33.61,33.39
5,2021,TA1309000006,Larrabee St & Armitage Ave,41.918084,-87.643749,252,248,758,772,1010,1020,31,8.13,8.0,24.45,24.9,32.58,32.9
5,2021,TA1306000006,Orleans St & Elm St,41.902957666666666,-87.63779366666667,136,124,337,321,473,445,31,4.39,4.0,10.87,10.35,15.26,14.35
5,2021,TA1306000011,Wells St & Walton St,41.89993001,-87.63443007,264,187,759,638,1023,825,31,8.52,6.03,24.48,20.58,33.0,26.61
5,2021,653,Cornell Dr & Hayes Dr,41.780595,-87.584846,11,10,47,45,58,55,26,0.42,0.38,1.81,1.73,2.23,2.12
5,2021,TA1307000158,Damen Ave & Leland Ave,41.967186833333336,-87.67910716666667,131,131,408,411,539,542,31,4.23,4.23,13.16,13.26,17.39,17.48
5,2021,TA1309000002,Michigan Ave & Jackson Blvd,41.87785,-87.62408,214,203,600,612,814,815,31,6.9,6.55,19.35,19.74,26.26,26.29
