month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
4,2025,15631,Troy St & Elston Ave,41.94524356848,-87.7066499009,91,93,68,79,159,172,30,3.03,3.1,2.27,2.63,5.3,5.73
4,2025,KA1503000015,Wabash Ave & Adams St,41.87947235235,-87.6256886059,453,448,321,327,774,775,30,15.1,14.93,10.7,10.9,25.8,25.83
4,2025,13133,Damen Ave & Cortland St,41.915983,-87.677335,405,412,315,310,720,722,30,13.5,13.73,10.5,10.33,24.0,24.07
4,2025,TA1307000039,Clark St & Elm St,41.902973,-87.63128,1134,1104,1089,1061,2223,2165,30,37.8,36.8,36.3,35.37,74.1,72.17
4,2025,KA1504000103,Western Ave & Walton St,41.89841768945,-87.6865960164,287,282,174,164,461,446,30,9.57,9.4,5.8,5.47,15.37,14.87
4,2025,chargingstx5,Lincoln Ave & Roscoe St*,41.9433502470174,-87.67066776752472,335,338,252,280,587,618,30,11.17,11.27,8.4,9.33,19.57,20.6
4,2025,13036,Michigan Ave & Madison St,41.882134,-87.625125,364,340,277,278,641,618,30,12.13,11.33,9.23,9.27,21.37,20.6
4,2025,23001,Elizabeth St & Randolph St,41.884336,-87.658902,471,465,280,285,751,750,30,15.7,15.5,9.33,9.5,25.03,25.0
4,2025,TA1306000003,Desplaines St & Kinzie St,41.888716036,-87.6444478533,832,801,629,568,1461,1369,30,27.73,26.7,20.97,18.93,48.7,45.63
4,2025,13074,Broadway & Wilson Ave,41.965221,-87.658139,422,425,340,312,762,737,30,14.07,14.17,11.33,10.4,25.4,24.57
4,2025,13324,Pine Grove Ave & Irving Park Rd,41.9543646,-87.6479285,146,143,91,101,237,244,7,20.86,20.43,13.0,14.43,33.86,34.86
4,2025,TA1307000117,Wabash Ave & Grand Ave,41.891466,-87.626761,743,741,752,724,1495,1465,30,24.77,24.7,25.07,24.13,49.83,48.83
4,2025,TA1309000001,Halsted St & Maxwell St,41.864883,-87.647071,471,462,213,250,684,712,30,15.7,15.4,7.1,8.33,22.8,23.73
4,2025,KA1503000069,Dorchester Ave & 49th St,41.805772,-87.592464,33,27,92,85,125,112,29,1.14,0.93,3.17,2.93,4.31,3.86
4,2025,661,Evanston Civic Center,42.057044,-87.686554,91,82,70,62,161,144,30,3.03,2.73,2.33,2.07,5.37,4.8
4,2025,13150,Michigan Ave & 18th St,41.857926,-87.624336,241,235,265,267,506,502,30,8.03,7.83,8.83,8.9,16.87,16.73
4,2025,KA1503000004,Lake Park Ave & 35th St,41.83127423549,-87.6087991946,106,96,121,94,227,190,29,3.66,3.31,4.17,3.24,7.83,6.55
4,2025,1226.0,Public Rack - Avers & Lawrence,41.96842,-87.72446,8,9,0,0,8,9,8,1.0,1.12,0.0,0.0,1.0,1.12
4,2025,18069,Cherry Ave & Blackhawk St,41.907221,-87.655618,72,59,89,71,161,130,30,2.4,1.97,2.97,2.37,5.37,4.33
4,2025,SL-006,Wells St & 19th St,41.856802,-87.633879,43,42,81,76,124,118,28,1.54,1.5,2.89,2.71,4.43,4.21
4,2025,20253.0,N Paulina St & Lincoln Ave,41.943838,-87.671469,107,108,0,0,107,108,30,3.57,3.6,0.0,0.0,3.57,3.6
4,2025,TA1309000002,Michigan Ave & Jackson Blvd,41.8777679,-87.624164,299,300,404,415,703,715,30,9.97,10.0,13.47,13.83,23.43,23.83
4,2025,TA1305000029,State St & Randolph St,41.88462107257936,-87.62783423066139,391,382,522,507,913,889,30,13.03,12.73,17.4,16.9,30.43,29.63
4,2025,13285,Wood St & Taylor St (Temp),41.869265218438194,-87.67373085021973,230,202,233,195,463,397,30,7.67,6.73,7.77,6.5,15.43,13.23
4,2025,TA1306000029,McClurg Ct & Ohio St,41.892592119709725,-87.61728912591934,709,708,747,738,1456,1446,30,23.63,23.6,24.9,24.6,48.53,48.2
4,2025,TA1309000024,Clark St & Schiller St,41.907993,-87.631501,478,470,451,429,929,899,30,15.93,15.67,15.03,14.3,30.97,29.97
4,2025,TA1305000025,Franklin St & Jackson Blvd,41.8777079559,-87.6353211408,562,547,659,609,1221,1156,30,18.73,18.23,21.97,20.3,40.7,38.53
4,2025,TA1309000064,Wolcott Ave & Polk St,41.871262,-87.673688,328,323,335,344,663,667,30,10.93,10.77,11.17,11.47,22.1,22.23
4,2025,13033,Milwaukee Ave & Grand Ave,41.891578,-87.648384,589,552,414,385,1003,937,30,19.63,18.4,13.8,12.83,33.43,31.23
4,2025,TA1306000026,Racine Ave & Fullerton Ave,41.925566,-87.658416,485,490,417,411,902,901,30,16.17,16.33,13.9,13.7,30.07,30.03
4,2025,TA1309000007,Franklin St & Monroe St,41.880317,-87.635185,852,1016,375,471,1227,1487,30,28.4,33.87,12.5,15.7,40.9,49.57
4,2025,433,Elston Ave & Henderson St,41.941499,-87.701051,72,69,0,0,72,69,28,2.57,2.46,0.0,0.0,2.57,2.46
4,2025,15632,Talman Ave & Addison St,41.9466358306,-87.694614758,122,117,37,41,159,158,30,4.07,3.9,1.23,1.37,5.3,5.27
4,2025,24370,Milwaukee Ave & Ainslie St,41.96861,-87.76108,100,103,40,32,140,135,30,3.33,3.43,1.33,1.07,4.67,4.5
4,2025,13022,Streeter Dr & Grand Ave,41.892278,-87.612043,1117,1103,1901,1904,3018,3007,30,37.23,36.77,63.37,63.47,100.6,100.23
4,2025,331,Halsted St & Clybourn Ave,41.909668,-87.648128,730,750,526,522,1256,1272,30,24.33,25.0,17.53,17.4,41.87,42.4
