month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
6,2025,CHI00474,Clark St & Armitage Ave,41.918306,-87.636282,1575,1571,1741,1875,3316,3446,31,50.81,50.68,56.16,60.48,106.97,111.16
6,2025,CHI00306,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,1262,1236,1410,1395,2672,2631,31,40.71,39.87,45.48,45.0,86.19,84.87
6,2025,CHI00281,Clark St & Elm St,41.90297,-87.6313,1848,1833,2050,2040,3898,3873,31,59.61,59.13,66.13,65.81,125.74,124.94
6,2025,CHI00388,Damen Ave & Cortland St,41.915983,-87.677335,747,735,604,641,1351,1376,30,24.9,24.5,20.13,21.37,45.03,45.87
6,2025,CHI00274,Sheffield Ave & Wellington Ave,41.9362534831413,-87.65266209840775,922,936,735,733,1657,1669,30,30.73,31.2,24.5,24.43,55.23,55.63
6,2025,CHI00435,Western Ave & Leland Ave,41.96572,-87.68844,301,299,216,240,517,539,30,10.03,9.97,7.2,8.0,17.23,17.97
6,2025,CHI00352,Laflin St & Cullerton St,41.85491457576575,-87.66355991363525,149,140,109,92,258,232,30,4.97,4.67,3.63,3.07,8.6,7.73
6,2025,CHI01114,Sheridan Rd & Noyes St (NU),42.058239,-87.677432,264,264,246,229,510,493,30,8.8,8.8,8.2,7.63,17.0,16.43
6,2025,CHI00752,Sheridan Rd & Loyola Ave,42.00104377979,-87.6611982433,212,221,235,253,447,474,31,6.84,7.13,7.58,8.16,14.42,15.29
6,2025,CHI00305,Ogden Ave & Congress Pkwy,41.87501,-87.67328,206,189,161,148,367,337,30,6.87,6.3,5.37,4.93,12.23,11.23
6,2025,CHI00411,Racine Ave & Belmont Ave,41.939743,-87.658865,731,736,594,583,1325,1319,30,24.37,24.53,19.8,19.43,44.17,43.97
6,2025,CHI02032,Lake Park Ave & 35th St,41.83127423549,-87.6087991946,173,169,182,144,355,313,30,5.77,5.63,6.07,4.8,11.83,10.43
6,2025,CHI00448,Wabash Ave & 9th St,41.870769,-87.625734,685,616,864,746,1549,1362,30,22.83,20.53,28.8,24.87,51.63,45.4
6,2025,CHI00245,Larrabee St & Kingsbury St,41.897764,-87.642884,1130,1075,946,807,2076,1882,30,37.67,35.83,31.53,26.9,69.2,62.73
6,2025,CHI00273,Racine Ave & Fullerton Ave,41.925566,-87.658416,874,875,659,716,1533,1591,30,29.13,29.17,21.97,23.87,51.1,53.03
6,2025,CHI00254,Damen Ave & Pierce Ave,41.9088152,-87.6771937,1148,1147,813,893,1961,2040,31,37.03,37.0,26.23,28.81,63.26,65.81
6,2025,CHI00251,State St & Randolph St,41.88462107257936,-87.62783423066139,743,703,1069,915,1812,1618,31,23.97,22.68,34.48,29.52,58.45,52.19
6,2025,CHI00267,Damen Ave & Cullerton St,41.854966518753926,-87.67569959163664,193,193,116,140,309,333,30,6.43,6.43,3.87,4.67,10.3,11.1
6,2025,CHI00735,Western Blvd & 48th Pl,41.805661,-87.683392,29,31,15,15,44,46,27,1.07,1.15,0.56,0.56,1.63,1.7
6,2025,CHI00518,Desplaines St & Jackson Blvd,41.87811890091227,-87.64394760131836,677,658,723,630,1400,1288,30,22.57,21.93,24.1,21.0,46.67,42.93
6,2025,CHI00406,Aberdeen St & Jackson Blvd,41.87772613,-87.65478743,770,730,916,809,1686,1539,30,25.67,24.33,30.53,26.97,56.2,51.3
6,2025,CHI00512,California Ave & Francis Pl,41.91849115368695,-87.69742280244827,285,275,252,213,537,488,30,9.5,9.17,8.4,7.1,17.9,16.27
6,2025,CHI00377,Clark St & Wellington Ave,41.9364968219,-87.6475386582,849,850,811,801,1660,1651,30,28.3,28.33,27.03,26.7,55.33,55.03
6,2025,CHI00462,Clark St & Schiller St,41.907993,-87.631501,935,887,1057,1046,1992,1933,31,30.16,28.61,34.1,33.74,64.26,62.35
