month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
11,2024,18067,Walsh Park,41.91461,-87.667968,191,196,164,193,355,389,30,6.37,6.53,5.47,6.43,11.83,12.97
11,2024,TA1307000039,Clark St & Elm St,41.902973,-87.63128,1045,979,1238,1187,2283,2166,30,34.83,32.63,41.27,39.57,76.1,72.2
11,2024,TA1307000136,Clark St & Wellington Ave,41.9364968219,-87.6475386582,350,355,447,433,797,788,30,11.67,11.83,14.9,14.43,26.57,26.27
11,2024,13081,Ogden Ave & Congress Pkwy,41.87501,-87.67328,137,141,123,77,260,218,30,4.57,4.7,4.1,2.57,8.67,7.27
11,2024,TA1309000010,Wabash Ave & 9th St,41.870769,-87.625734,312,307,432,425,744,732,30,10.4,10.23,14.4,14.17,24.8,24.4
11,2024,TA1307000052,Sheffield Ave & Wellington Ave,41.9362534831413,-87.65266209840775,345,353,375,427,720,780,31,11.13,11.39,12.1,13.77,23.23,25.16
11,2024,13157,Aberdeen St & Jackson Blvd,41.87772613,-87.65478743,469,461,594,535,1063,996,30,15.63,15.37,19.8,17.83,35.43,33.2
11,2024,13089,Damen Ave & Cullerton St,41.854966518753926,-87.67569959163664,117,119,71,86,188,205,30,3.9,3.97,2.37,2.87,6.27,6.83
11,2024,TA1309000025,Halsted St & Roscoe St,41.94367,-87.64895,546,551,406,424,952,975,30,18.2,18.37,13.53,14.13,31.73,32.5
11,2024,WL-008,Clinton St & Roosevelt Rd,41.8671177825,-87.6410879593,230,235,251,274,481,509,30,7.67,7.83,8.37,9.13,16.03,16.97
11,2024,TA1307000117,Wabash Ave & Grand Ave,41.891466,-87.626761,658,654,771,801,1429,1455,30,21.93,21.8,25.7,26.7,47.63,48.5
11,2024,TA1308000035,Lake Park Ave & 47th St,41.809443,-87.591875,52,51,82,85,134,136,30,1.73,1.7,2.73,2.83,4.47,4.53
11,2024,13259,California Ave & Francis Pl,41.91849115368695,-87.69742280244827,136,136,116,95,252,231,30,4.53,4.53,3.87,3.17,8.4,7.7
11,2024,KA1503000044,Rush St & Hubbard St,41.890173,-87.626185,345,338,307,345,652,683,30,11.5,11.27,10.23,11.5,21.73,22.77
11,2024,604,Sheridan Rd & Noyes St (NU),42.058239,-87.677432,294,302,326,324,620,626,30,9.8,10.07,10.87,10.8,20.67,20.87
11,2024,596,Benson Ave & Church St,42.048214,-87.683485,234,234,207,203,441,437,30,7.8,7.8,6.9,6.77,14.7,14.57
11,2024,13133,Damen Ave & Cortland St,41.915983,-87.677335,351,349,269,268,620,617,30,11.7,11.63,8.97,8.93,20.67,20.57
11,2024,13307,Laflin St & Cullerton St,41.85491457576575,-87.66355991363525,94,92,81,99,175,191,30,3.13,3.07,2.7,3.3,5.83,6.37
11,2024,13021,Clinton St & Lake St,41.885637,-87.641823,754,751,609,628,1363,1379,30,25.13,25.03,20.3,20.93,45.43,45.97
11,2024,13138,Canal St & Jackson Blvd,41.878125,-87.639968,531,548,404,431,935,979,30,17.7,18.27,13.47,14.37,31.17,32.63
11,2024,13146,Clark St & Armitage Ave,41.918306,-87.636282,573,574,720,679,1293,1253,31,18.48,18.52,23.23,21.9,41.71,40.42
11,2024,chargingstx5,Lincoln Ave & Roscoe St*,41.9433502470174,-87.67066776752472,240,259,265,296,505,555,30,8.0,8.63,8.83,9.87,16.83,18.5
11,2024,13085,Kedzie Ave & Milwaukee Ave,41.928999,-87.70803,349,359,347,345,696,704,30,11.63,11.97,11.57,11.5,23.2,23.47
11,2024,20251.0,N Carpenter St & W Lake St,41.885586,-87.6531893,190,177,0,0,190,177,30,6.33,5.9,0.0,0.0,6.33,5.9
11,2024,13353,Ada St & Washington Blvd,41.88283,-87.661206,237,230,271,259,508,489,30,7.9,7.67,9.03,8.63,16.93,16.3
11,2024,13217,Calumet Ave & 33rd St,41.8349,-87.61793,367,366,577,471,944,837,30,12.23,12.2,19.23,15.7,31.47,27.9
11,2024,TA1305000022,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,872,855,630,604,1502,1459,30,29.07,28.5,21.0,20.13,50.07,48.63
11,2024,562,Public Rack - Menard Ave & Belmont Ave,41.9384526,-87.7711009,3,5,0,0,3,5,5,0.6,1.0,0.0,0.0,0.6,1.0
11,2024,KA1504000135,Wells St & Elm St,41.903222,-87.634324,914,908,966,948,1880,1856,30,30.47,30.27,32.2,31.6,62.67,61.87
11,2024,TA1305000029,State St & Randolph St,41.88462107257936,-87.62783423066139,401,394,608,678,1009,1072,31,12.94,12.71,19.61,21.87,32.55,34.58
11,2024,660,Sheridan Rd & Columbia Ave,42.004583,-87.661406,116,116,121,125,237,241,30,3.87,3.87,4.03,4.17,7.9,8.03
11,2024,TA1307000107,Sheridan Rd & Montrose Ave,41.96167,-87.65464,350,353,413,420,763,773,30,11.67,11.77,13.77,14.0,25.43,25.77
11,2024,TA1309000032,Elston Ave & Wabansia Ave,41.912919,-87.664169,116,116,76,80,192,196,30,3.87,3.87,2.53,2.67,6.4,6.53
11,2024,13058,Dayton St & North Ave,41.9105780349,-87.6494219288,383,381,366,374,749,755,30,12.77,12.7,12.2,12.47,24.97,25.17
