month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
11,2023,13008,Millennium Park,41.8811015,-87.62408183333334,471,460,905,988,1376,1448,30,15.7,15.33,30.17,32.93,45.87,48.27
11,2023,13323,Broadway & Sheridan Rd,41.952867866,-87.650034904,452,457,580,581,1032,1038,30,15.07,15.23,19.33,19.37,34.4,34.6
11,2023,TA1307000061,State St & Pearson St,41.89753266666666,-87.62869433333333,171,169,447,411,618,580,30,5.7,5.63,14.9,13.7,20.6,19.33
11,2023,TA1308000001,Theater on the Lake,41.926277,-87.630834,178,165,587,575,765,740,30,5.93,5.5,19.57,19.17,25.5,24.67
11,2023,TA1307000150,Pine Grove Ave & Waveland Ave,41.949422717,-87.646384716,440,438,773,740,1213,1178,30,14.67,14.6,25.77,24.67,40.43,39.27
11,2023,TA1307000064,Lincoln Ave & Diversey Pkwy,41.932225,-87.658617,331,336,426,413,757,749,30,11.03,11.2,14.2,13.77,25.23,24.97
11,2023,13136,Damen Ave & Division St,41.903274,-87.67846766666666,313,319,292,309,605,628,30,10.43,10.63,9.73,10.3,20.17,20.93
11,2023,13241,Western Ave & Division St,41.902893,-87.687275,202,179,269,269,471,448,30,6.73,5.97,8.97,8.97,15.7,14.93
11,2023,KA1503000034,LaSalle St & Adams St,41.88047133333333,-87.63195283333333,161,164,210,213,371,377,30,5.37,5.47,7.0,7.1,12.37,12.57
11,2023,13074,Broadway & Wilson Ave,41.965221,-87.658139,312,314,488,506,800,820,30,10.4,10.47,16.27,16.87,26.67,27.33
11,2023,13338,Mies van der Rohe Way & Chicago Ave,41.896944626370825,-87.62175768613815,353,355,512,566,865,921,30,11.77,11.83,17.07,18.87,28.83,30.7
11,2023,KA1503000014,Ellis Ave & 60th St,41.78509714636,-87.6010727606,341,344,2105,2077,2446,2421,30,11.37,11.47,70.17,69.23,81.53,80.7
11,2023,13036,Michigan Ave & Madison St,41.882134,-87.625125,293,292,380,389,673,681,30,9.77,9.73,12.67,12.97,22.43,22.7
11,2023,13249,Ashland Ave & Belle Plaine Ave,41.956057,-87.668835,76,73,90,87,166,160,31,2.45,2.35,2.9,2.81,5.35,5.16
