month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
10,2024,13084,California Ave & Milwaukee Ave,41.922695,-87.697153,608,613,517,523,1125,1136,31,19.61,19.77,16.68,16.87,36.29,36.65
10,2024,13256,California Ave & Division St,41.903029,-87.697474,185,191,118,155,303,346,31,5.97,6.16,3.81,5.0,9.77,11.16
10,2024,637,Wood St & Chicago Ave,41.895634,-87.672069,369,370,350,398,719,768,31,11.9,11.94,11.29,12.84,23.19,24.77
10,2024,TA1306000002,Morgan Ave & 14th Pl,41.862378,-87.651062,260,256,268,284,528,540,31,8.39,8.26,8.65,9.16,17.03,17.42
10,2024,KA1504000106,Kedzie Ave & Lake St,41.88460328501,-87.7063037436,59,61,32,27,91,88,29,2.03,2.1,1.1,0.93,3.14,3.03
10,2024,15623,Campbell Ave & Montrose Ave,41.961524,-87.691177,192,186,183,182,375,368,31,6.19,6.0,5.9,5.87,12.1,11.87
10,2024,TA1309000067,Cottage Grove Ave & 51st St,41.803038,-87.606615,22,25,72,78,94,103,31,0.71,0.81,2.32,2.52,3.03,3.32
10,2024,20106,Chicago State University,41.71896342165455,-87.60829567909241,46,38,13,15,59,53,28,1.64,1.36,0.46,0.54,2.11,1.89
10,2024,15634,Western Ave & Roscoe St,41.943034,-87.687288,124,120,145,171,269,291,31,4.0,3.87,4.68,5.52,8.68,9.39
10,2024,927,Public Rack - Michigan Ave & 119th St,41.677934,-87.620754,2,2,0,0,2,2,2,1.0,1.0,0.0,0.0,1.0,1.0
10,2024,21352,Sayre Ave & Diversey Ave,41.93098,-87.80106,31,30,7,7,38,37,24,1.29,1.25,0.29,0.29,1.58,1.54
10,2024,20109,Vernon Ave & 107th St,41.70012137923888,-87.61225998401642,4,3,11,10,15,13,16,0.25,0.19,0.69,0.62,0.94,0.81
10,2024,1121.0,Public Rack - Milwaukee Ave & Higgins Ave,41.9685964,-87.7612092,14,18,0,0,14,18,11,1.27,1.64,0.0,0.0,1.27,1.64
10,2024,20214,Avenue O & 134th St,41.651799,-87.540696,3,5,0,0,3,5,4,0.75,1.25,0.0,0.0,0.75,1.25
10,2024,1195.0,Public Rack - Nashotah & Northwest Hwy,41.988141,-87.791447,6,6,0,0,6,6,5,1.2,1.2,0.0,0.0,1.2,1.2
10,2024,20222,Burnham Greenway & 105th St,41.7045750872071,-87.52823173999786,6,3,9,8,15,11,10,0.6,0.3,0.9,0.8,1.5,1.1
10,2024,KA1503000075,DuSable Museum,41.79156801058,-87.6078521774,8,8,61,57,69,65,26,0.31,0.31,2.35,2.19,2.65,2.5
10,2024,1131.0,Public Rack - Springfield Ave & Lawrence Ave,41.9683986,-87.7256873,9,8,0,0,9,8,11,0.82,0.73,0.0,0.0,0.82,0.73
10,2024,21452,Richmond St & Lincoln Ave,41.9881174,-87.7031754,26,24,36,41,62,65,25,1.04,0.96,1.44,1.64,2.48,2.6
10,2024,577,Stony Island Ave & South Chicago Ave,41.751173,-87.585337,11,11,3,5,14,16,18,0.61,0.61,0.17,0.28,0.78,0.89
