month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
9,2022,KA1504000106,Kedzie Ave & Lake St,41.88485833333333,-87.70633116666667,97,93,50,50,147,143,30,3.23,3.1,1.67,1.67,4.9,4.77
9,2022,13256,California Ave & Division St,41.90300783333333,-87.69754666666667,297,307,243,290,540,597,30,9.9,10.23,8.1,9.67,18.0,19.9
9,2022,15634,Western Ave & Roscoe St,41.94298017,-87.687270284,283,277,210,210,493,487,30,9.43,9.23,7.0,7.0,16.43,16.23
9,2022,TA1306000002,Morgan Ave & 14th Pl,41.86241416666667,-87.65110433333334,289,292,411,422,700,714,30,9.63,9.73,13.7,14.07,23.33,23.8
9,2022,13084,California Ave & Milwaukee Ave,41.9226685,-87.69712383333334,898,896,706,741,1604,1637,30,29.93,29.87,23.53,24.7,53.47,54.57
9,2022,637,Wood St & Chicago Ave,41.89561,-87.672195,415,410,435,465,850,875,30,13.83,13.67,14.5,15.5,28.33,29.17
9,2022,20222,Burnham Greenway & 105th St,41.7045750872071,-87.52823173999786,7,6,18,15,25,21,19,0.37,0.32,0.95,0.79,1.32,1.11
9,2022,361,Kenosha & Wellington,41.93,-87.73,67,46,0,0,67,46,29,2.31,1.59,0.0,0.0,2.31,1.59
9,2022,15623,Campbell Ave & Montrose Ave,41.961544833333335,-87.6911565,216,221,209,214,425,435,30,7.2,7.37,6.97,7.13,14.17,14.5
9,2022,20109,Vernon Ave & 107th St,41.700200081,-87.612341166,9,8,10,10,19,18,15,0.6,0.53,0.67,0.67,1.27,1.2
9,2022,TA1309000067,Cottage Grove Ave & 51st St,41.80303812,-87.606602073,67,66,120,106,187,172,30,2.23,2.2,4.0,3.53,6.23,5.73
9,2022,481,Public Rack - Chase Ave & Touhy Ave - NW,42.01,-87.69,1,3,0,0,1,3,3,0.33,1.0,0.0,0.0,0.33,1.0
9,2022,20106,Chicago State University,41.71896342165455,-87.60829567909241,40,40,55,41,95,81,29,1.38,1.38,1.9,1.41,3.28,2.79
9,2022,20214,Avenue O & 134th St,41.65186780228521,-87.53967136144637,3,3,9,10,12,13,14,0.21,0.21,0.64,0.71,0.86,0.93
9,2022,329.0,Central Park Ave & Douglas Blvd,41.86,-87.72,6,5,0,0,6,5,7,0.86,0.71,0.0,0.0,0.86,0.71
9,2022,320,Orange & Addison,41.94,-87.82,16,14,0,0,16,14,16,1.0,0.88,0.0,0.0,1.0,0.88
9,2022,751,Public Rack - Kimbark Ave & 67th St,41.77,-87.59,24,22,0,0,24,22,20,1.2,1.1,0.0,0.0,1.2,1.1
9,2022,819,Public Rack - Robert Fulton Elementary School,41.8,-87.67,7,8,0,0,7,8,12,0.58,0.67,0.0,0.0,0.58,0.67
9,2022,336,La Villita Park (Albany/30th),41.84,-87.7,6,9,0,0,6,9,11,0.55,0.82,0.0,0.0,0.55,0.82
9,2022,LF-005,DuSable Lake Shore Dr & North Blvd,41.911722,-87.626804,1506,1461,2665,2800,4171,4261,30,50.2,48.7,88.83,93.33,139.03,142.03
9,2022,TA1306000026,Racine Ave & Fullerton Ave,41.92573216666667,-87.65846366666666,801,798,1368,1414,2169,2212,30,26.7,26.6,45.6,47.13,72.3,73.73
9,2022,13033,Milwaukee Ave & Grand Ave,41.89155783333333,-87.64806716666666,895,891,841,839,1736,1730,30,29.83,29.7,28.03,27.97,57.87,57.67
9,2022,TA1306000032,Sheffield Ave & Willow St,41.913688,-87.652855,564,567,898,924,1462,1491,30,18.8,18.9,29.93,30.8,48.73,49.7
9,2022,TA1309000059,Racine Ave & Wrightwood Ave,41.928887,-87.658971,428,414,632,641,1060,1055,30,14.27,13.8,21.07,21.37,35.33,35.17
9,2022,15653,Troy St & North Ave,41.909820833333335,-87.70532516666667,270,257,196,195,466,452,30,9.0,8.57,6.53,6.5,15.53,15.07
9,2022,E006,Central St Metra,42.0638495,-87.69859566666666,78,81,60,63,138,144,30,2.6,2.7,2.0,2.1,4.6,4.8
9,2022,SL-011,Wells St & Polk St,41.87281383333333,-87.63393533333333,529,516,652,642,1181,1158,31,17.06,16.65,21.03,20.71,38.1,37.35
9,2022,13056,Canal St & Monroe St,41.88161166666666,-87.63957266666667,595,586,590,588,1185,1174,30,19.83,19.53,19.67,19.6,39.5,39.13
9,2022,TA1307000164,Woodlawn Ave & 55th St,41.795264,-87.596471,355,325,727,671,1082,996,30,11.83,10.83,24.23,22.37,36.07,33.2
9,2022,TA1309000055,Emerald Ave & 31st St,41.838198,-87.645143,347,344,518,522,865,866,30,11.57,11.47,17.27,17.4,28.83,28.87
9,2022,545,Kostner Ave & Adams St,41.877925833333336,-87.73604866666666,68,70,7,8,75,78,30,2.27,2.33,0.23,0.27,2.5,2.6
9,2022,512,Public Rack - California Ave & Cortez St,41.9,-87.7,85,96,0,0,85,96,21,4.05,4.57,0.0,0.0,4.05,4.57
9,2022,13138,Canal St & Jackson Blvd,41.877245,-87.639366,639,620,570,528,1209,1148,30,21.3,20.67,19.0,17.6,40.3,38.27
9,2022,15664,Artesian Ave & Hubbard St,41.889501691,-87.688392758,245,215,152,141,397,356,30,8.17,7.17,5.07,4.7,13.23,11.87
9,2022,13304,Racine Ave & 15th St,41.861267,-87.656625,227,224,220,228,447,452,31,7.32,7.23,7.1,7.35,14.42,14.58
9,2022,323,Narragansett & Irving Park,41.95,-87.79,83,82,0,0,83,82,28,2.96,2.93,0.0,0.0,2.96,2.93
9,2022,KA1503000005,Wentworth Ave & 35th St,41.830812812,-87.632551551,106,98,104,107,210,205,29,3.66,3.38,3.59,3.69,7.24,7.07
9,2022,15545,Burnham Harbor,41.85741178707404,-87.61379152536392,379,366,847,859,1226,1225,30,12.63,12.2,28.23,28.63,40.87,40.83
9,2022,KA17018068,Leavitt St & Belmont Ave,41.939354,-87.683282,407,405,209,223,616,628,30,13.57,13.5,6.97,7.43,20.53,20.93
9,2022,16806,Bosworth Ave & Howard St,42.019537,-87.669563,73,73,67,55,140,128,29,2.52,2.52,2.31,1.9,4.83,4.41
9,2022,18067,Walsh Park,41.91461,-87.667968,387,391,456,468,843,859,30,12.9,13.03,15.2,15.6,28.1,28.63
9,2022,13146,Clark St & Armitage Ave,41.918306,-87.636282,1447,1451,1817,1869,3264,3320,30,48.23,48.37,60.57,62.3,108.8,110.67
9,2022,TA1309000025,Halsted St & Roscoe St,41.94367,-87.64895,1405,1403,1363,1366,2768,2769,31,45.32,45.26,43.97,44.06,89.29,89.32
9,2022,TA1307000136,Clark St & Wellington Ave,41.9364968219,-87.6475386582,852,850,1255,1254,2107,2104,30,28.4,28.33,41.83,41.8,70.23,70.13
9,2022,431,Western Ave & Grace St,41.95,-87.69,169,144,0,0,169,144,30,5.63,4.8,0.0,0.0,5.63,4.8
9,2022,523,Eastlake Ter & Rogers Ave,42.019166166666665,-87.66426483333333,133,131,97,97,230,228,30,4.43,4.37,3.23,3.23,7.67,7.6
9,2022,KA1503000044,Rush St & Hubbard St,41.890173,-87.626185,531,509,736,675,1267,1184,30,17.7,16.97,24.53,22.5,42.23,39.47
9,2022,15529,Mies van der Rohe Way & Chestnut St,41.8985866514,-87.6219152258,783,780,1017,1032,1800,1812,30,26.1,26.0,33.9,34.4,60.0,60.4
9,2022,TA1305000034,Honore St & Division St,41.90317983333333,-87.6739485,810,812,743,768,1553,1580,30,27.0,27.07,24.77,25.6,51.77,52.67
9,2022,TA1307000159,Paulina St & 18th St,41.857901,-87.668745,384,378,333,366,717,744,30,12.8,12.6,11.1,12.2,23.9,24.8
9,2022,15689,California Ave & 23rd Pl,41.849076833333335,-87.69514366666667,28,29,62,45,90,74,29,0.97,1.0,2.14,1.55,3.1,2.55
9,2022,15622,California Ave & Montrose Ave,41.961068,-87.695439,180,185,207,217,387,402,30,6.0,6.17,6.9,7.23,12.9,13.4
9,2022,13319,Ashland Ave & Grace St,41.950687,-87.6687,393,387,480,473,873,860,30,13.1,12.9,16.0,15.77,29.1,28.67
9,2022,13294,Greenview Ave & Diversey Pkwy,41.93266966666667,-87.66598116666667,403,397,524,540,927,937,30,13.43,13.23,17.47,18.0,30.9,31.23
9,2022,13042,Michigan Ave & Oak St,41.90096039,-87.62377664,1722,1714,2716,2742,4438,4456,30,57.4,57.13,90.53,91.4,147.93,148.53
9,2022,13137,Broadway & Barry Ave,41.93758231600629,-87.6440978050232,1686,1642,2213,2238,3899,3880,30,56.2,54.73,73.77,74.6,129.97,129.33
9,2022,13063,Sheridan Rd & Irving Park Rd,41.954245,-87.654406,1130,1131,1390,1386,2520,2517,30,37.67,37.7,46.33,46.2,84.0,83.9
9,2022,KA1503000074,Museum of Science and Industry,41.791733027,-87.583965659,212,187,305,302,517,489,30,7.07,6.23,10.17,10.07,17.23,16.3
9,2022,TA1308000036,Indiana Ave & 31st St,41.838842,-87.621857,234,227,402,417,636,644,30,7.8,7.57,13.4,13.9,21.2,21.47
9,2022,KA1504000135,Wells St & Elm St,41.903222,-87.634324,1564,1520,1913,1865,3477,3385,31,50.45,49.03,61.71,60.16,112.16,109.19
9,2022,13001,Michigan Ave & Washington St,41.8839840647265,-87.6246839761734,1022,967,1668,1512,2690,2479,31,32.97,31.19,53.81,48.77,86.77,79.97
9,2022,TA1305000006,Dearborn St & Monroe St,41.881319815,-87.6295209193,725,714,976,1016,1701,1730,30,24.17,23.8,32.53,33.87,56.7,57.67
9,2022,13163,Morgan St & 18th St,41.858086,-87.651073,388,386,341,350,729,736,30,12.93,12.87,11.37,11.67,24.3,24.53
9,2022,TA1305000022,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,996,933,1131,935,2127,1868,31,32.13,30.1,36.48,30.16,68.61,60.26
9,2022,305,Menard Ave & Division St,41.9,-87.77,11,12,0,0,11,12,15,0.73,0.8,0.0,0.0,0.73,0.8
9,2022,TA1305000009,Clark St & Ida B Wells Dr,41.87588016666667,-87.630897,313,268,530,412,843,680,30,10.43,8.93,17.67,13.73,28.1,22.67
9,2022,15642,California Ave & Fletcher St,41.93847633333333,-87.69803766666666,251,257,160,241,411,498,31,8.1,8.29,5.16,7.77,13.26,16.06
9,2022,15442,Ashland Ave & Archer Ave,41.839180166666665,-87.6656115,83,83,111,122,194,205,30,2.77,2.77,3.7,4.07,6.47,6.83
9,2022,13071,Southport Ave & Roscoe St,41.943739,-87.66402,1048,1048,1533,1523,2581,2571,30,34.93,34.93,51.1,50.77,86.03,85.7
9,2022,13017,Franklin St & Chicago Ave,41.896906666666666,-87.6357835,964,904,1180,982,2144,1886,31,31.1,29.16,38.06,31.68,69.16,60.84
9,2022,13139,Throop St & Taylor St,41.868968,-87.659141,409,410,586,591,995,1001,30,13.63,13.67,19.53,19.7,33.17,33.37
9,2022,15550,Canal St & Taylor St,41.870257,-87.639474,368,376,415,433,783,809,30,12.27,12.53,13.83,14.43,26.1,26.97
9,2022,KA1504000078,Lincoln Ave & Winona St,41.974915743,-87.69269073,245,240,126,169,371,409,30,8.17,8.0,4.2,5.63,12.37,13.63
9,2022,15667,Western Ave & Monroe St,41.8797877089,-87.686112808,145,142,155,160,300,302,30,4.83,4.73,5.17,5.33,10.0,10.07
9,2022,15668,Western Ave & Congress Pkwy,41.87474885079,-87.6864452757,242,229,288,283,530,512,30,8.07,7.63,9.6,9.43,17.67,17.07
9,2022,TA1307000151,Wells St & Hubbard St,41.889906,-87.634266,1321,1249,1502,1472,2823,2721,30,44.03,41.63,50.07,49.07,94.1,90.7
9,2022,436,Kedzie Ave & George St,41.93,-87.71,186,152,0,0,186,152,30,6.2,5.07,0.0,0.0,6.2,5.07
9,2022,WL-011,Jefferson St & Monroe St,41.880352378,-87.642823339,553,555,609,586,1162,1141,30,18.43,18.5,20.3,19.53,38.73,38.03
9,2022,TA1306000012,Wells St & Huron St,41.894722,-87.634362,1369,1298,1524,1478,2893,2776,30,45.63,43.27,50.8,49.27,96.43,92.53
9,2022,TA1306000013,New St & Illinois St,41.89084704062381,-87.61861681938171,1002,978,1436,1347,2438,2325,30,33.4,32.6,47.87,44.9,81.27,77.5
9,2022,TA1309000042,Lincoln Ave & Belmont Ave (Temp),41.9394815,-87.67074483333333,475,464,533,571,1008,1035,30,15.83,15.47,17.77,19.03,33.6,34.5
9,2022,TA1308000049,Wells St & Evergreen Ave,41.9067535,-87.63512583333333,1216,1180,1339,1305,2555,2485,30,40.53,39.33,44.63,43.5,85.17,82.83
9,2022,13132,Damen Ave & Chicago Ave,41.89565316666667,-87.67707966666667,784,799,537,614,1321,1413,30,26.13,26.63,17.9,20.47,44.03,47.1
9,2022,TA1307000139,MLK Jr Dr & 29th St,41.842052,-87.617,616,631,774,781,1390,1412,30,20.53,21.03,25.8,26.03,46.33,47.07
9,2022,435,Rockwell St & Fletcher St,41.94,-87.69,267,255,0,0,267,255,29,9.21,8.79,0.0,0.0,9.21,8.79
9,2022,TA1305000001,Wabash Ave & Cermak Rd,41.8526475,-87.62671516666667,254,255,232,265,486,520,31,8.19,8.23,7.48,8.55,15.68,16.77
9,2022,13245,Claremont Ave & Hirsch St,41.907781,-87.685854,197,190,169,168,366,358,31,6.35,6.13,5.45,5.42,11.81,11.55
9,2022,KA1504000103,Western Ave & Walton St,41.89841366666667,-87.68657583333334,520,527,419,456,939,983,31,16.77,17.0,13.52,14.71,30.29,31.71
9,2022,TA1305000025,Franklin St & Jackson Blvd,41.877708,-87.635321,909,883,1082,1072,1991,1955,30,30.3,29.43,36.07,35.73,66.37,65.17
9,2022,632,Clark St & Newport St,41.94454,-87.654678,1400,1382,1615,1604,3015,2986,31,45.16,44.58,52.1,51.74,97.26,96.32
9,2022,624,Dearborn St & Van Buren St,41.876268,-87.629155,245,242,430,419,675,661,30,8.17,8.07,14.33,13.97,22.5,22.03
9,2022,TA1305000010,Michigan Ave & Ida B Wells Dr,41.876243,-87.624426,318,315,447,454,765,769,30,10.6,10.5,14.9,15.13,25.5,25.63
9,2022,TA1306000009,Larrabee St & Kingsbury St,41.897764,-87.642884,1177,1153,1071,1061,2248,2214,30,39.23,38.43,35.7,35.37,74.93,73.8
9,2022,TA1305000041,Damen Ave & Pierce Ave,41.9093960065,-87.6776919292,1341,1345,1164,1240,2505,2585,30,44.7,44.83,38.8,41.33,83.5,86.17
9,2022,623,Michigan Ave & 8th St,41.872773,-87.623981,728,592,1281,1035,2009,1627,30,24.27,19.73,42.7,34.5,66.97,54.23
9,2022,384,Kedzie Ave & 52nd St,41.8,-87.7,26,23,0,0,26,23,20,1.3,1.15,0.0,0.0,1.3,1.15
9,2022,TA1307000107,Sheridan Rd & Montrose Ave,41.96167,-87.65464,945,943,993,992,1938,1935,30,31.5,31.43,33.1,33.07,64.6,64.5
9,2022,520,Public Rack - Karlov Ave & Kamerling Ave,41.91,-87.73,257,252,180,188,437,440,30,8.57,8.4,6.0,6.27,14.57,14.67
9,2022,13276,Stockton Dr & Wrightwood Ave,41.93130833333333,-87.6387075,745,741,1211,1238,1956,1979,30,24.83,24.7,40.37,41.27,65.2,65.97
9,2022,TA1308000026,Wentworth Ave & 24th St (Temp),41.85008369347577,-87.6321405172348,100,104,156,187,256,291,30,3.33,3.47,5.2,6.23,8.53,9.7
9,2022,TA1308000013,Halsted St & Archer Ave,41.847203,-87.646795,193,190,147,155,340,345,30,6.43,6.33,4.9,5.17,11.33,11.5
9,2022,13099,Halsted St & 18th St,41.8575355,-87.64611366666666,250,249,215,207,465,456,30,8.33,8.3,7.17,6.9,15.5,15.2
9,2022,13221,Wood St & Milwaukee Ave,41.9074845,-87.67240616666666,927,936,743,849,1670,1785,30,30.9,31.2,24.77,28.3,55.67,59.5
9,2022,15632,Talman Ave & Addison St,41.9466358306,-87.694614758,251,255,204,230,455,485,30,8.37,8.5,6.8,7.67,15.17,16.17
9,2022,13216,State St & 33rd St,41.834734,-87.625813,1031,1026,1513,1553,2544,2579,31,33.26,33.1,48.81,50.1,82.06,83.19
9,2022,13303,Clark St & Chicago Ave,41.8966195,-87.63100283333333,553,547,665,647,1218,1194,30,18.43,18.23,22.17,21.57,40.6,39.8
9,2022,15640,Avers Ave & Belmont Ave,41.939408,-87.723574,181,183,126,142,307,325,30,6.03,6.1,4.2,4.73,10.23,10.83
9,2022,13128,Clark St & North Ave,41.91228916666667,-87.63308,591,589,859,875,1450,1464,30,19.7,19.63,28.63,29.17,48.33,48.8
9,2022,WL-012,Clinton St & Washington Blvd,41.88338,-87.64117,1426,1386,1466,1457,2892,2843,30,47.53,46.2,48.87,48.57,96.4,94.77
9,2022,TA1309000004,LaSalle St & Jackson Blvd,41.878166,-87.631929,617,623,849,850,1466,1473,30,20.57,20.77,28.3,28.33,48.87,49.1
9,2022,13179,Clark St & Lincoln Ave,41.91582733333333,-87.63464483333334,1332,1319,1870,1955,3202,3274,30,44.4,43.97,62.33,65.17,106.73,109.13
9,2022,TA1307000124,Michigan Ave & 14th St,41.864059,-87.623727,590,583,725,754,1315,1337,30,19.67,19.43,24.17,25.13,43.83,44.57
9,2022,KA1504000140,Winchester Ave & Elston Ave,41.92409085038,-87.6764600747,229,234,253,263,482,497,30,7.63,7.8,8.43,8.77,16.07,16.57
9,2022,TA1309000006,Larrabee St & Armitage Ave,41.918120027,-87.64375782,378,372,626,647,1004,1019,31,12.19,12.0,20.19,20.87,32.39,32.87
9,2022,KA1503000029,South Shore Dr & 67th St,41.773643,-87.567514,29,32,74,64,103,96,30,0.97,1.07,2.47,2.13,3.43,3.2
9,2022,13206,Loomis St & Jackson Blvd,41.877857924,-87.66198051,261,257,464,487,725,744,31,8.42,8.29,14.97,15.71,23.39,24.0
9,2022,13215,Rhodes Ave & 32nd St,41.836772833333335,-87.61340983333334,373,369,410,415,783,784,30,12.43,12.3,13.67,13.83,26.1,26.13
9,2022,13083,Indiana Ave & 40th St,41.82168,-87.6216,20,16,7,7,27,23,21,0.95,0.76,0.33,0.33,1.29,1.1
9,2022,13050,State St & Kinzie St,41.88937546663168,-87.62707650661469,812,789,950,901,1762,1690,30,27.07,26.3,31.67,30.03,58.73,56.33
9,2022,15576,Lakefront Trail & Bryn Mawr Ave,41.98404411519213,-87.65228122472763,657,651,922,1011,1579,1662,31,21.19,21.0,29.74,32.61,50.94,53.61
9,2022,TA1307000144,Wolcott (Ravenswood) Ave & Montrose Ave,41.961406,-87.676169,405,406,377,400,782,806,30,13.5,13.53,12.57,13.33,26.07,26.87
9,2022,TA1308000019,Racine Ave & Belmont Ave,41.939740777,-87.658896446,831,826,1027,1050,1858,1876,30,27.7,27.53,34.23,35.0,61.93,62.53
