month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
12,2022,TA1307000163,Clifton Ave & Armitage Ave,41.9182435,-87.65711466666667,96,100,157,170,253,270,29,3.31,3.45,5.41,5.86,8.72,9.31
12,2022,13277,Broadway & Belmont Ave,41.940106,-87.645451,155,154,303,265,458,419,30,5.17,5.13,10.1,8.83,15.27,13.97
12,2022,TA1306000015,Sangamon St & Lake St,41.885918856,-87.65113318,281,288,218,292,499,580,29,9.69,9.93,7.52,10.07,17.21,20.0
12,2022,KA1503000038,Shields Ave & 31st St,41.838464,-87.635406,101,97,116,116,217,213,31,3.26,3.13,3.74,3.74,7.0,6.87
12,2022,13247,Ashland Ave & Chicago Ave,41.89595435734305,-87.6677280664444,147,145,91,99,238,244,28,5.25,5.18,3.25,3.54,8.5,8.71
12,2022,TA1309000010,Wabash Ave & 9th St,41.870683551,-87.625706077,223,224,329,327,552,551,30,7.43,7.47,10.97,10.9,18.4,18.37
12,2022,18058,Leavitt St & Chicago Ave,41.895501,-87.682017,148,145,78,93,226,238,28,5.29,5.18,2.79,3.32,8.07,8.5
12,2022,15651,Humboldt Blvd & Armitage Ave,41.91751339399,-87.7018089555,85,84,55,58,140,142,29,2.93,2.9,1.9,2.0,4.83,4.9
12,2022,13011,Canal St & Adams St,41.879255,-87.639904,527,540,511,566,1038,1106,31,17.0,17.42,16.48,18.26,33.48,35.68
12,2022,TA1307000001,Greenview Ave & Fullerton Ave,41.92533,-87.6658,190,198,149,192,339,390,29,6.55,6.83,5.14,6.62,11.69,13.45
12,2022,TA1307000038,Sedgwick St & North Ave,41.911386,-87.638677,178,169,259,260,437,429,31,5.74,5.45,8.35,8.39,14.1,13.84
12,2022,631,Malcolm X College,41.877618,-87.673895,40,32,23,18,63,50,21,1.9,1.52,1.1,0.86,3.0,2.38
12,2022,TA1307000052,Sheffield Ave & Wellington Ave,41.93634367,-87.652586699,280,265,232,239,512,504,30,9.33,8.83,7.73,7.97,17.07,16.8
12,2022,TA1307000039,Clark St & Elm St,41.90281866666667,-87.6316435,466,445,756,722,1222,1167,32,14.56,13.91,23.62,22.56,38.19,36.47
12,2022,15634,Western Ave & Roscoe St,41.943179,-87.6872345,93,89,61,66,154,155,27,3.44,3.3,2.26,2.44,5.7,5.74
12,2022,WL-008,Clinton St & Roosevelt Rd,41.8671177825,-87.6410879593,216,220,113,147,329,367,29,7.45,7.59,3.9,5.07,11.34,12.66
12,2022,502,Public Rack - Milwaukee Ave & Addison St,41.95,-87.74,10,10,0,0,10,10,10,1.0,1.0,0.0,0.0,1.0,1.0
12,2022,TA1307000140,Western Ave & Leland Ave,41.966399801840986,-87.68870428204536,155,162,112,113,267,275,30,5.17,5.4,3.73,3.77,8.9,9.17
12,2022,TA1309000027,Sheridan Rd & Buena Ave,41.958494,-87.654966,143,140,212,180,355,320,31,4.61,4.52,6.84,5.81,11.45,10.32
12,2022,13102,Calumet Ave & 18th St,41.85761755293753,-87.61941075325012,103,104,95,141,198,245,30,3.43,3.47,3.17,4.7,6.6,8.17
12,2022,SL-012,Wabash Ave & 16th St,41.860384,-87.625813,123,123,177,164,300,287,30,4.1,4.1,5.9,5.47,10.0,9.57
12,2022,592,Knox Ave & Montrose Ave,41.960631,-87.745359,33,35,32,34,65,69,29,1.14,1.21,1.1,1.17,2.24,2.38
12,2022,KA1504000093,Rockwell St & Eastwood Ave,41.96590013976,-87.6936384935,70,66,61,60,131,126,27,2.59,2.44,2.26,2.22,4.85,4.67
12,2022,363.0,Tripp Ave & 15th St,41.86,-87.73,4,3,0,0,4,3,5,0.8,0.6,0.0,0.0,0.8,0.6
12,2022,KA1503000009,Princeton Ave & 47th St,41.8093009,-87.633433223,46,46,20,22,66,68,28,1.64,1.64,0.71,0.79,2.36,2.43
12,2022,KA1503000005,Wentworth Ave & 35th St,41.8308355,-87.63248266666666,31,30,23,21,54,51,28,1.11,1.07,0.82,0.75,1.93,1.82
12,2022,KA1504000110,Millard Ave & 26th St,41.844530821,-87.715910912,12,7,2,3,14,10,12,1.0,0.58,0.17,0.25,1.17,0.83
12,2022,13068,Western Ave & Winnebago Ave,41.915599666666665,-87.68714566666667,220,206,156,154,376,360,30,7.33,6.87,5.2,5.13,12.53,12.0
12,2022,20231,East End Ave & 87th St,41.73681521440671,-87.58280128240585,0,0,9,7,9,7,8,0.0,0.0,1.12,0.88,1.12,0.88
12,2022,550,Public Rack - Laramie Ave & Grand Ave,41.92,-87.76,1,0,0,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0
