month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
7,2021,13001,Michigan Ave & Washington St,41.883984,-87.624684,813,784,2678,2580,3491,3364,31,26.23,25.29,86.39,83.23,112.61,108.52
7,2021,17660,California Ave & Cortez St,41.900363,-87.696704,233,228,498,502,731,730,31,7.52,7.35,16.06,16.19,23.58,23.55
7,2021,SL-012,Wabash Ave & 16th St,41.860384,-87.625813,349,342,1075,1002,1424,1344,31,11.26,11.03,34.68,32.32,45.94,43.35
7,2021,13128,Clark St & North Ave,41.911974,-87.631942,403,395,1727,1653,2130,2048,32,12.59,12.34,53.97,51.66,66.56,64.0
7,2021,TA1307000107,Sheridan Rd & Montrose Ave,41.96167,-87.65464,561,556,1679,1661,2240,2217,32,17.53,17.38,52.47,51.91,70.0,69.28
7,2021,KA1504000097,Drake Ave & Montrose Ave,41.96115407569,-87.7165690733,76,76,91,97,167,173,31,2.45,2.45,2.94,3.13,5.39,5.58
7,2021,KA1504000143,Leavitt St & Addison St,41.946655,-87.683359,96,95,263,262,359,357,31,3.1,3.06,8.48,8.45,11.58,11.52
7,2021,KA1504000134,Ritchie Ct & Banks St,41.906775333333336,-87.62598916666667,486,481,1634,1629,2120,2110,31,15.68,15.52,52.71,52.55,68.39,68.06
7,2021,TA1309000019,Lakeview Ave & Fullerton Pkwy,41.925858,-87.638973,782,769,2977,3000,3759,3769,32,24.44,24.03,93.03,93.75,117.47,117.78
7,2021,TA1306000016,Sheffield Ave & Fullerton Ave,41.9256018819,-87.6537080423,419,410,1896,1861,2315,2271,32,13.09,12.81,59.25,58.16,72.34,70.97
7,2021,SL-005,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,1064,1051,3110,3150,4174,4201,32,33.25,32.84,97.19,98.44,130.44,131.28
7,2021,623,Michigan Ave & 8th St,41.872773,-87.623981,675,637,1907,1847,2582,2484,32,21.09,19.91,59.59,57.72,80.69,77.62
7,2021,13022,Streeter Dr & Grand Ave,41.892278,-87.612043,2394,2349,10292,10231,12686,12580,32,74.81,73.41,321.62,319.72,396.44,393.12
7,2021,13278,Broadway & Cornelia Ave,41.945529,-87.646439,827,828,2247,2319,3074,3147,32,25.84,25.88,70.22,72.47,96.06,98.34
7,2021,632,Clark St & Newport St,41.94454,-87.654678,884,880,2504,2544,3388,3424,31,28.52,28.39,80.77,82.06,109.29,110.45
7,2021,TA1309000025,Halsted St & Roscoe St,41.94367,-87.64895,956,962,2472,2525,3428,3487,32,29.88,30.06,77.25,78.91,107.12,108.97
7,2021,TA1309000032,Elston Ave & Wabansia Ave,41.91291816666666,-87.6640885,138,143,405,437,543,580,31,4.45,4.61,13.06,14.1,17.52,18.71
7,2021,TA1307000052,Sheffield Ave & Wellington Ave,41.936266,-87.652662,538,533,2302,2200,2840,2733,32,16.81,16.66,71.94,68.75,88.75,85.41
7,2021,13294,Greenview Ave & Diversey Pkwy,41.93258963429789,-87.66593635082245,229,225,936,944,1165,1169,31,7.39,7.26,30.19,30.45,37.58,37.71
7,2021,639,Lakefront Trail & Wilson Ave,41.965845,-87.645361,250,242,1032,1074,1282,1316,31,8.06,7.81,33.29,34.65,41.35,42.45
7,2021,TA1308000021,Winthrop Ave & Lawrence Ave,41.968812,-87.657659,304,296,735,736,1039,1032,32,9.5,9.25,22.97,23.0,32.47,32.25
7,2021,13194,Ogden Ave & Race Ave,41.891795,-87.658751,455,452,1180,1202,1635,1654,32,14.22,14.12,36.88,37.56,51.09,51.69
7,2021,15664,Artesian Ave & Hubbard St,41.88949181977,-87.6882193648,173,130,208,181,381,311,32,5.41,4.06,6.5,5.66,11.91,9.72
7,2021,13247,Ashland Ave & Chicago Ave,41.895966,-87.667747,453,450,1031,1010,1484,1460,32,14.16,14.06,32.22,31.56,46.38,45.62
7,2021,TA1308000050,Wells St & Concord Ln,41.912133,-87.634656,1685,1671,4943,4948,6628,6619,32,52.66,52.22,154.47,154.62,207.12,206.84
7,2021,20254.0,W Armitage Ave & N Sheffield Ave,41.92,-87.65,95,67,0,0,95,67,27,3.52,2.48,0.0,0.0,3.52,2.48
7,2021,TA1307000001,Greenview Ave & Fullerton Ave,41.92533,-87.6658,420,419,1470,1485,1890,1904,32,13.12,13.09,45.94,46.41,59.06,59.5
7,2021,13430,LaSalle St & Illinois St,41.890762,-87.631697,975,966,2828,2693,3803,3659,32,30.47,30.19,88.38,84.16,118.84,114.34
7,2021,13288,Damen Ave & Charleston St,41.920082,-87.677855,264,256,660,675,924,931,31,8.52,8.26,21.29,21.77,29.81,30.03
7,2021,TA1309000015,Leavitt St & Lawrence Ave,41.968885,-87.684001,99,101,316,328,415,429,32,3.09,3.16,9.88,10.25,12.97,13.41
7,2021,TA1309000004,LaSalle St & Jackson Blvd,41.878166,-87.631929,404,408,1063,1132,1467,1540,31,13.03,13.16,34.29,36.52,47.32,49.68
7,2021,15542,Clinton St & Polk St,41.87146651779,-87.6409491327,50,31,117,97,167,128,31,1.61,1.0,3.77,3.13,5.39,4.13
7,2021,KA1504000117,Halsted St & North Branch St,41.89936843921,-87.6484798752,111,87,262,202,373,289,32,3.47,2.72,8.19,6.31,11.66,9.03
7,2021,15578,Broadway & Ridge Ave,41.9840446107,-87.6602738295,283,257,735,673,1018,930,31,9.13,8.29,23.71,21.71,32.84,30.0
7,2021,TA1307000158,Damen Ave & Leland Ave,41.967094,-87.679028,203,191,647,648,850,839,31,6.55,6.16,20.87,20.9,27.42,27.06
7,2021,KA1504000155,2112 W Peterson Ave,41.991178,-87.683593,69,62,89,115,158,177,31,2.23,2.0,2.87,3.71,5.1,5.71
7,2021,13398,Blackstone Ave & Hyde Park Blvd,41.8025375,-87.5903615,245,244,493,485,738,729,32,7.66,7.62,15.41,15.16,23.06,22.78
7,2021,15642,California Ave & Fletcher St,41.938452,-87.6981265,243,243,350,434,593,677,31,7.84,7.84,11.29,14.0,19.13,21.84
7,2021,KA1504000156,Clark St & Schreiber Ave,41.99925182186,-87.6713773393,138,138,246,259,384,397,31,4.45,4.45,7.94,8.35,12.39,12.81
7,2021,525,Glenwood Ave & Touhy Ave,42.012701,-87.666058,72,73,217,221,289,294,31,2.32,2.35,7.0,7.13,9.32,9.48
7,2021,TA1307000038,Sedgwick St & North Ave,41.911386,-87.638677,478,474,2033,1959,2511,2433,32,14.94,14.81,63.53,61.22,78.47,76.03
7,2021,20127,Halsted St & 111th St,41.69225466666666,-87.642749,35,23,1,1,36,24,21,1.67,1.1,0.05,0.05,1.71,1.14
7,2021,515,Paulina St & Howard St,42.019159,-87.673573,125,114,230,198,355,312,32,3.91,3.56,7.19,6.19,11.09,9.75
7,2021,331,Halsted St & Clybourn Ave,41.909668,-87.648128,675,665,2022,1987,2697,2652,32,21.09,20.78,63.19,62.09,84.28,82.88
7,2021,RP-008,Clark St & Columbia Ave,42.00445062934,-87.6724024047,158,155,165,196,323,351,31,5.1,5.0,5.32,6.32,10.42,11.32
7,2021,KA1504000162,Clark St & Lunt Ave,42.009074,-87.67419,156,159,216,183,372,342,31,5.03,5.13,6.97,5.9,12.0,11.03
7,2021,638,Clinton St & Jackson Blvd,41.87831661183069,-87.64098107814789,473,466,1342,1354,1815,1820,32,14.78,14.56,41.94,42.31,56.72,56.88
7,2021,KA1504000109,Washtenaw Ave & Ogden Ave,41.86193,-87.69345,47,47,73,65,120,112,30,1.57,1.57,2.43,2.17,4.0,3.73
7,2021,TA1309000055,Emerald Ave & 31st St,41.838198,-87.645143,165,162,649,679,814,841,31,5.32,5.23,20.94,21.9,26.26,27.13
7,2021,13341,Canal St & Madison St,41.881456166666666,-87.6400875,450,391,1558,1463,2008,1854,32,14.06,12.22,48.69,45.72,62.75,57.94
7,2021,13034,Michigan Ave & Pearson St,41.89766,-87.62351,400,385,1502,1402,1902,1787,32,12.5,12.03,46.94,43.81,59.44,55.84
7,2021,TA1305000004,McCormick Place,41.8513751729,-87.6188346489,204,202,597,578,801,780,32,6.38,6.31,18.66,18.06,25.03,24.38
