month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
7,2025,CHI00285,Lincoln Ave & Diversey Pkwy,41.932225,-87.658617,850,850,543,556,1393,1406,31,27.42,27.42,17.52,17.94,44.94,45.35
7,2025,CHI00400,Cottage Grove Ave & Oakwood Blvd,41.822985,-87.6071,109,119,82,98,191,217,31,3.52,3.84,2.65,3.16,6.16,7.0
7,2025,CHI00420,Theater on the Lake,41.926277,-87.630834,2071,2157,3092,3147,5163,5304,31,66.81,69.58,99.74,101.52,166.55,171.1
7,2025,CHI00354,Pine Grove Ave & Waveland Ave,41.94947274088333,-87.64645278453827,1154,1145,1146,1144,2300,2289,30,38.47,38.17,38.2,38.13,76.67,76.3
7,2025,CHI00271,State St & Pearson St,41.897448,-87.628722,521,466,539,503,1060,969,32,16.28,14.56,16.84,15.72,33.12,30.28
7,2025,CHI00451,LaSalle St & Adams St,41.87934437346,-87.6319852213,249,307,366,354,615,661,31,8.03,9.9,11.81,11.42,19.84,21.32
7,2025,CHI01742,Millennium Park,41.8810317,-87.62408432,2145,2138,2435,2431,4580,4569,31,69.19,68.97,78.55,78.42,147.74,147.39
7,2025,CHI00375,Western Ave & Division St,41.902893,-87.687275,339,331,254,266,593,597,31,10.94,10.68,8.19,8.58,19.13,19.26
7,2025,CHI00476,Broadway & Sheridan Rd,41.952833,-87.649993,1068,1046,833,846,1901,1892,31,34.45,33.74,26.87,27.29,61.32,61.03
7,2025,CHI01902,Drexel Ave & 60th St,41.785861,-87.604553,173,172,235,236,408,408,31,5.58,5.55,7.58,7.61,13.16,13.16
7,2025,CHI00318,Damen Ave & Division St,41.903266,-87.678435,707,685,457,435,1164,1120,31,22.81,22.1,14.74,14.03,37.55,36.13
7,2025,CHI00345,Columbus Dr & Randolph St,41.884728,-87.619521,1940,1767,1306,1234,3246,3001,32,60.62,55.22,40.81,38.56,101.44,93.78
7,2025,CHI00583,Ellis Ave & 55th St,41.79430062054,-87.6014497734,567,535,847,848,1414,1383,31,18.29,17.26,27.32,27.35,45.61,44.61
7,2025,CHI02080,Francisco Ave & Chicago Ave,41.895745,-87.698653,85,89,32,41,117,130,11,7.73,8.09,2.91,3.73,10.64,11.82
7,2025,CHI00622,Milwaukee Ave & The 606,41.913754,-87.6826658,854,845,817,837,1671,1682,31,27.55,27.26,26.35,27.0,53.9,54.26
7,2025,CHI00223,State St & 33rd St,41.834734,-87.625813,354,351,189,194,543,545,31,11.42,11.32,6.1,6.26,17.52,17.58
7,2025,CHI00351,Clark St & Chicago Ave,41.89675,-87.63089,778,740,730,701,1508,1441,32,24.31,23.12,22.81,21.91,47.12,45.03
7,2025,CHI01285,Public Rack - Jonathan Y Scammon Public School,41.941612,-87.732372,61,65,0,0,61,65,30,2.03,2.17,0.0,0.0,2.03,2.17
7,2025,CHI02038,Chicago Ave & Washington St,42.032562,-87.679101,237,231,142,166,379,397,31,7.65,7.45,4.58,5.35,12.23,12.81
7,2025,CHI02050,Franklin St & Jackson Blvd,41.8777079559,-87.6353211408,1051,993,1039,949,2090,1942,32,32.84,31.03,32.47,29.66,65.31,60.69
7,2025,CHI00250,Michigan Ave & Ida B Wells Dr,41.876203,-87.624464,456,416,652,577,1108,993,31,14.71,13.42,21.03,18.61,35.74,32.03
7,2025,CHI00424,Halsted St & 18th St,41.85750568031716,-87.64599144458771,382,368,214,203,596,571,31,12.32,11.87,6.9,6.55,19.23,18.42
7,2025,CHI00332,Wells St & Hubbard St,41.889906,-87.634266,1550,1532,1345,1256,2895,2788,31,50.0,49.42,43.39,40.52,93.39,89.94
7,2025,CHI02028,Kingsbury St & Erie St,41.8939139,-87.6417358,1404,1338,1116,1034,2520,2372,31,45.29,43.16,36.0,33.35,81.29,76.52
7,2025,CHI02011,Monticello Ave & Chicago Ave,41.89581,-87.71763,6,4,4,8,10,12,17,0.35,0.24,0.24,0.47,0.59,0.71
7,2025,CHI00625,Damen Ave & Foster Ave,41.9758109755749,-87.67950989857908,445,437,303,291,748,728,31,14.35,14.1,9.77,9.39,24.13,23.48
7,2025,CHI00229,Ogden Ave & Race Ave,41.891795,-87.658751,627,625,355,364,982,989,31,20.23,20.16,11.45,11.74,31.68,31.9
7,2025,CHI00513,Jefferson St & Monroe St,41.880329633634624,-87.64274597167967,414,346,564,437,978,783,31,13.35,11.16,18.19,14.1,31.55,25.26
7,2025,CHI00585,Ellis Ave & 53rd St,41.79933626261,-87.6009581145,261,264,411,410,672,674,31,8.42,8.52,13.26,13.23,21.68,21.74
7,2025,CHI00426,Halsted St & Archer Ave,41.847203,-87.646795,211,209,70,58,281,267,31,6.81,6.74,2.26,1.87,9.06,8.61
7,2025,CHI01669,Public Rack - Avers & Lawrence,41.96842,-87.72446,10,9,0,0,10,9,12,0.83,0.75,0.0,0.0,0.83,0.75
7,2025,CHI01765,Kostner Ave & Belmont Ave,41.939191,-87.737112,25,30,20,18,45,48,29,0.86,1.03,0.69,0.62,1.55,1.66
7,2025,CHI00977,Valli Produce - Evanston Plaza,42.039742,-87.699413,52,50,67,62,119,112,30,1.73,1.67,2.23,2.07,3.97,3.73
7,2025,CHI00337,Broadway & Ridge Ave,41.9840446107,-87.6602738295,380,377,309,351,689,728,31,12.26,12.16,9.97,11.32,22.23,23.48
7,2025,CHI00552,Richmond St & Diversey Ave,41.93190196886,-87.7011951301,266,265,141,176,407,441,31,8.58,8.55,4.55,5.68,13.13,14.23
7,2025,CHI00787,Leavitt St & Division St,41.902997,-87.683825,269,257,191,210,460,467,31,8.68,8.29,6.16,6.77,14.84,15.06
7,2025,CHI01960,Michigan Ave & 105th St,41.70346,-87.62037,5,5,6,5,11,10,16,0.31,0.31,0.38,0.31,0.69,0.62
7,2025,CHI00325,Western Ave & 24th St,41.84847,-87.685109,61,58,27,32,88,90,31,1.97,1.87,0.87,1.03,2.84,2.9
7,2025,CHI02007,Hampden Ct & Diversey Ave,41.9325593,-87.6423847,680,733,0,0,680,733,31,21.94,23.65,0.0,0.0,21.94,23.65
7,2025,CHI01815,Wacker Dr & Washington St Corral,41.88316,-87.63736,441,289,0,0,441,289,23,19.17,12.57,0.0,0.0,19.17,12.57
7,2025,CHI00928,Campbell Ave & Irving Park Rd,41.953634,-87.690782,109,108,0,0,109,108,29,3.76,3.72,0.0,0.0,3.76,3.72
7,2025,CHI00632,Halsted St & North Branch St,41.89939028549696,-87.64854490756989,118,78,143,100,261,178,31,3.81,2.52,4.61,3.23,8.42,5.74
7,2025,CHI00653,Western Ave & Congress Pkwy,41.87474885079,-87.6864452757,107,102,104,108,211,210,31,3.45,3.29,3.35,3.48,6.81,6.77
7,2025,CHI01842,Wood St & 33rd St,41.83427,-87.6706,24,22,16,13,40,35,26,0.92,0.85,0.62,0.5,1.54,1.35
