month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
2,2025,TA1305000011,Michigan Ave & Lake St,41.886022,-87.624398,318,301,235,255,553,556,28,11.36,10.75,8.39,9.11,19.75,19.86
2,2025,13194,Ogden Ave & Race Ave,41.891795,-87.658751,162,164,55,60,217,224,28,5.79,5.86,1.96,2.14,7.75,8.0
2,2025,13128,Clark St & North Ave,41.911974,-87.631942,76,80,95,94,171,174,28,2.71,2.86,3.39,3.36,6.11,6.21
2,2025,13061,Ashland Ave & Division St,41.903393984,-87.667867184,278,289,214,220,492,509,28,9.93,10.32,7.64,7.86,17.57,18.18
2,2025,TA1305000014,Clark St & Wrightwood Ave,41.929546,-87.643118,264,261,170,167,434,428,28,9.43,9.32,6.07,5.96,15.5,15.29
2,2025,13021,Clinton St & Lake St,41.885637,-87.641823,552,540,256,272,808,812,28,19.71,19.29,9.14,9.71,28.86,29.0
2,2025,TA1309000035,Clark St & Winnemac Ave,41.97334764047304,-87.6678554713726,254,261,146,148,400,409,28,9.07,9.32,5.21,5.29,14.29,14.61
2,2025,13191,Sedgwick St & Webster Ave,41.922167,-87.638888,153,155,158,163,311,318,28,5.46,5.54,5.64,5.82,11.11,11.36
2,2025,24178,Meade Ave & Fullerton Ave,41.924751,-87.778272,8,5,0,0,8,5,8,1.0,0.62,0.0,0.0,1.0,0.62
2,2025,TA1307000156,Lincoln Ave & Sunnyside Ave,41.963004,-87.684781,77,76,67,65,144,141,27,2.85,2.81,2.48,2.41,5.33,5.22
2,2025,13042,Michigan Ave & Oak St,41.90096039,-87.62377664,162,155,157,150,319,305,29,5.59,5.34,5.41,5.17,11.0,10.52
2,2025,TA1306000006,Orleans St & Elm St,41.902924,-87.637715,93,92,62,75,155,167,28,3.32,3.29,2.21,2.68,5.54,5.96
2,2025,13063,Sheridan Rd & Irving Park Rd,41.954245,-87.654406,196,192,166,175,362,367,28,7.0,6.86,5.93,6.25,12.93,13.11
2,2025,444,N Shore Channel Trail & Argyle St,41.972177,-87.702749,23,19,0,0,23,19,19,1.21,1.0,0.0,0.0,1.21,1.0
2,2025,15546,Calumet Ave & 21st St,41.85418424947,-87.6191537415,73,75,25,37,98,112,28,2.61,2.68,0.89,1.32,3.5,4.0
2,2025,KA1504000101,Ogden Ave & Roosevelt Rd,41.86650148316,-87.68469707,40,21,9,8,49,29,18,2.22,1.17,0.5,0.44,2.72,1.61
2,2025,13080,Hermitage Ave & Polk St,41.871514,-87.669886,116,118,137,110,253,228,28,4.14,4.21,4.89,3.93,9.04,8.14
2,2025,519,Wolcott Ave & Fargo Ave,42.016977,-87.677725,10,9,2,0,12,9,12,0.83,0.75,0.17,0.0,1.0,0.75
2,2025,15443,Shields Ave & 28th Pl,41.842733,-87.635491,74,78,25,28,99,106,28,2.64,2.79,0.89,1.0,3.54,3.79
2,2025,20260.0,Ping Tom Park (East),41.8579886,-87.6319447,43,38,0,0,43,38,25,1.72,1.52,0.0,0.0,1.72,1.52
2,2025,TA1309000064,Wolcott Ave & Polk St,41.871262,-87.673688,169,163,173,167,342,330,28,6.04,5.82,6.18,5.96,12.21,11.79
2,2025,13102,Calumet Ave & 18th St,41.85761755293753,-87.61941075325012,95,95,51,58,146,153,28,3.39,3.39,1.82,2.07,5.21,5.46
2,2025,514,Ridge Blvd & Howard St,42.019276,-87.68452,11,6,9,7,20,13,15,0.73,0.4,0.6,0.47,1.33,0.87
2,2025,13265,Kingsbury St & Erie St,41.8939139,-87.6417358,366,332,347,292,713,624,28,13.07,11.86,12.39,10.43,25.46,22.29
2,2025,RP-002,Warren Park East,42.00454962194,-87.6806661451,32,29,12,12,44,41,27,1.19,1.07,0.44,0.44,1.63,1.52
2,2025,15632,Talman Ave & Addison St,41.9466358306,-87.694614758,89,88,27,23,116,111,27,3.3,3.26,1.0,0.85,4.3,4.11
2,2025,23182,Central Ave & Altgeld St,41.9258119,-87.7663685,6,5,0,0,6,5,9,0.67,0.56,0.0,0.0,0.67,0.56
2,2025,TA1309000011,Ellis Ave & 58th St,41.788746,-87.601334,232,227,298,315,530,542,28,8.29,8.11,10.64,11.25,18.93,19.36
2,2025,TA1309000010,Wabash Ave & 9th St,41.870769,-87.625734,197,200,233,243,430,443,28,7.04,7.14,8.32,8.68,15.36,15.82
2,2025,KA1504000103,Western Ave & Walton St,41.89841768945,-87.6865960164,121,124,34,44,155,168,28,4.32,4.43,1.21,1.57,5.54,6.0
2,2025,657,Wood St & Augusta Blvd,41.899181,-87.6722,135,125,68,56,203,181,28,4.82,4.46,2.43,2.0,7.25,6.46
2,2025,15544,Shedd Aquarium,41.86722595682,-87.6153553902,91,87,168,153,259,240,28,3.25,3.11,6.0,5.46,9.25,8.57
2,2025,18017,Central Park Ave & Bloomingdale Ave,41.914166,-87.716755,20,17,5,7,25,24,20,1.0,0.85,0.25,0.35,1.25,1.2
2,2025,15645,Richmond St & Diversey Ave,41.93190196886,-87.7011951301,32,33,20,29,52,62,24,1.33,1.38,0.83,1.21,2.17,2.58
2,2025,TA1309000023,Sheffield Ave & Wrightwood Ave,41.928712,-87.653833,190,185,104,105,294,290,28,6.79,6.61,3.71,3.75,10.5,10.36
2,2025,435,Rockwell St & Fletcher St,41.938689,-87.692972,34,32,0,0,34,32,21,1.62,1.52,0.0,0.0,1.62,1.52
2,2025,TA1307000143,Sedgwick St & Schiller St,41.907626,-87.638566,48,49,54,47,102,96,28,1.71,1.75,1.93,1.68,3.64,3.43
2,2025,TA1307000052,Sheffield Ave & Wellington Ave,41.9362534831413,-87.65266209840775,168,180,134,154,302,334,28,6.0,6.43,4.79,5.5,10.79,11.93
2,2025,TA1307000039,Clark St & Elm St,41.902973,-87.63128,623,609,458,451,1081,1060,28,22.25,21.75,16.36,16.11,38.61,37.86
2,2025,KA1706005015,Kildare Ave & Montrose Ave,41.96108,-87.73569,17,10,7,8,24,18,18,0.94,0.56,0.39,0.44,1.33,1.0
2,2025,23003,Halsted St & Fulton St,41.886871,-87.648089,411,388,229,218,640,606,28,14.68,13.86,8.18,7.79,22.86,21.64
2,2025,13245,Claremont Ave & Hirsch St,41.907781,-87.685854,47,35,26,29,73,64,25,1.88,1.4,1.04,1.16,2.92,2.56
2,2025,chargingstx2,Wilton Ave & Diversey Pkwy*,41.932418,-87.652705,61,62,56,54,117,116,28,2.18,2.21,2.0,1.93,4.18,4.14
2,2025,20246.0,N Green St & W Lake St,41.885579,-87.648484,243,254,0,0,243,254,28,8.68,9.07,0.0,0.0,8.68,9.07
2,2025,TA1309000019,Lakeview Ave & Fullerton Pkwy,41.925858,-87.638973,146,146,175,174,321,320,28,5.21,5.21,6.25,6.21,11.46,11.43
2,2025,TA1309000050,Lincoln Ave & Addison St,41.946176,-87.673308,62,65,20,19,82,84,28,2.21,2.32,0.71,0.68,2.93,3.0
2,2025,13221,Wood St & Milwaukee Ave*,41.907655,-87.672552,241,252,124,130,365,382,28,8.61,9.0,4.43,4.64,13.04,13.64
2,2025,13017,Franklin St & Chicago Ave,41.89679,-87.63564,222,205,222,202,444,407,28,7.93,7.32,7.93,7.21,15.86,14.54
2,2025,15550,Canal St & Taylor St,41.870257,-87.639474,136,127,79,88,215,215,28,4.86,4.54,2.82,3.14,7.68,7.68
2,2025,TA1307000121,Halsted St & Polk St,41.87184,-87.64664,404,388,210,201,614,589,28,14.43,13.86,7.5,7.18,21.93,21.04
2,2025,23104,California Ave & Granville Ave,41.9941803,-87.6995596,14,11,22,18,36,29,23,0.61,0.48,0.96,0.78,1.57,1.26
2,2025,TA1307000149,Ravenswood Ave & Irving Park Rd,41.95469,-87.67393,94,100,46,47,140,147,28,3.36,3.57,1.64,1.68,5.0,5.25
2,2025,TA1308000045,Wallace St & 35th St,41.83070705144085,-87.64125533401966,28,25,28,25,56,50,24,1.17,1.04,1.17,1.04,2.33,2.08
2,2025,WL-008,Clinton St & Roosevelt Rd,41.8671177825,-87.6410879593,88,90,94,76,182,166,28,3.14,3.21,3.36,2.71,6.5,5.93
2,2025,13307,Laflin St & Cullerton St,41.85491457576575,-87.66355991363525,61,59,33,40,94,99,26,2.35,2.27,1.27,1.54,3.62,3.81
2,2025,604,Sheridan Rd & Noyes St (NU),42.058239,-87.677432,141,143,141,143,282,286,28,5.04,5.11,5.04,5.11,10.07,10.21
2,2025,TA1307000140,Western Ave & Leland Ave,41.966399801840986,-87.68870428204536,87,92,91,75,178,167,28,3.11,3.29,3.25,2.68,6.36,5.96
2,2025,RP-009,Sheridan Rd & Loyola Ave,42.00104377979,-87.6611982433,43,46,46,47,89,93,28,1.54,1.64,1.64,1.68,3.18,3.32
2,2025,TA1307000128,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,313,310,302,314,615,624,28,11.18,11.07,10.79,11.21,21.96,22.29
