month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
12,2024,TA1309000025,Halsted St & Roscoe St,41.9436315,-87.6490833,282,286,230,223,512,509,31,9.1,9.23,7.42,7.19,16.52,16.42
12,2024,TA1307000136,Clark St & Wellington Ave,41.9364968219,-87.6475386582,195,197,289,263,484,460,31,6.29,6.35,9.32,8.48,15.61,14.84
12,2024,TA1307000107,Sheridan Rd & Montrose Ave,41.96167,-87.65464,212,216,208,214,420,430,31,6.84,6.97,6.71,6.9,13.55,13.87
12,2024,13157,Aberdeen St & Jackson Blvd,41.87772613,-87.65478743,395,340,284,245,679,585,31,12.74,10.97,9.16,7.9,21.9,18.87
12,2024,KA1504000104,Paulina St & Flournoy St,41.87306108789792,-87.66913488507271,214,219,146,154,360,373,31,6.9,7.06,4.71,4.97,11.61,12.03
12,2024,TA1309000066,Ravenswood Ave & Lawrence Ave,41.968445,-87.674226,305,334,362,381,667,715,31,9.84,10.77,11.68,12.29,21.52,23.06
12,2024,21379,Rockwell St & Archer Ave,41.82272,-87.68982,26,27,14,6,40,33,27,0.96,1.0,0.52,0.22,1.48,1.22
12,2024,KA1504000149,Damen Ave & Foster Ave,41.9758109755749,-87.67950989857908,106,108,79,83,185,191,31,3.42,3.48,2.55,2.68,5.97,6.16
12,2024,TA1307000158,Damen Ave & Leland Ave,41.967081,-87.679076,80,89,125,116,205,205,31,2.58,2.87,4.03,3.74,6.61,6.61
12,2024,23002,Lincoln Ave & Byron St,41.952372,-87.677296,43,44,81,67,124,111,31,1.39,1.42,2.61,2.16,4.0,3.58
12,2024,13146,Clark St & Armitage Ave,41.918306,-87.636282,312,310,261,294,573,604,31,10.06,10.0,8.42,9.48,18.48,19.48
12,2024,KA1503000044,Rush St & Hubbard St,41.890193701,-87.626320601,215,218,186,190,401,408,31,6.94,7.03,6.0,6.13,12.94,13.16
12,2024,TA1305000020,Ogden Ave & Chicago Ave,41.896362458,-87.6540612729,204,205,160,177,364,382,31,6.58,6.61,5.16,5.71,11.74,12.32
12,2024,KA1504000155,2112 W Peterson Ave,41.991178,-87.683593,19,19,19,19,38,38,25,0.76,0.76,0.76,0.76,1.52,1.52
12,2024,TA1305000025,Franklin St & Jackson Blvd,41.8777079559,-87.6353211408,384,336,328,310,712,646,31,12.39,10.84,10.58,10.0,22.97,20.84
12,2024,TA1305000010,Michigan Ave & Ida B Wells Dr,41.876203,-87.624464,81,65,69,70,150,135,31,2.61,2.1,2.23,2.26,4.84,4.35
12,2024,KA1503000043,Kingsbury St & Kinzie St,41.88917683258,-87.6385057718,990,978,902,898,1892,1876,31,31.94,31.55,29.1,28.97,61.03,60.52
12,2024,TA1307000134,Wilton Ave & Belmont Ave,41.940231918108594,-87.65294373035431,299,311,364,406,663,717,31,9.65,10.03,11.74,13.1,21.39,23.13
12,2024,13193,Larrabee St & Webster Ave,41.921822,-87.64414,222,227,198,205,420,432,31,7.16,7.32,6.39,6.61,13.55,13.94
12,2024,TA1307000039,Clark St & Elm St,41.902973,-87.63128,678,637,615,609,1293,1246,31,21.87,20.55,19.84,19.65,41.71,40.19
12,2024,TA1309000010,Wabash Ave & 9th St,41.870769,-87.625734,230,224,219,233,449,457,31,7.42,7.23,7.06,7.52,14.48,14.74
12,2024,13133,Damen Ave & Cortland St,41.915983,-87.677335,160,159,125,144,285,303,31,5.16,5.13,4.03,4.65,9.19,9.77
12,2024,TA1307000005,Indiana Ave & 26th St,41.845687,-87.622481,51,52,77,52,128,104,31,1.65,1.68,2.48,1.68,4.13,3.35
12,2024,TA1306000029,McClurg Ct & Ohio St,41.892592119709725,-87.61728912591934,318,316,305,332,623,648,31,10.26,10.19,9.84,10.71,20.1,20.9
12,2024,15539,Desplaines St & Jackson Blvd,41.87811890091227,-87.64394760131836,344,340,266,256,610,596,31,11.1,10.97,8.58,8.26,19.68,19.23
12,2024,TA1307000070,Damen Ave & Thomas St (Augusta Blvd),41.901315,-87.677409,129,136,136,102,265,238,31,4.16,4.39,4.39,3.29,8.55,7.68
12,2024,15529,Mies van der Rohe Way & Chestnut St,41.8985866514,-87.6219152258,327,328,215,214,542,542,31,10.55,10.58,6.94,6.9,17.48,17.48
12,2024,TA1306000016,Sheffield Ave & Fullerton Ave,41.9247807,-87.653626,196,194,194,204,390,398,31,6.32,6.26,6.26,6.58,12.58,12.84
12,2024,TA1305000034,Honore St & Division St,41.903119,-87.673935,203,207,175,175,378,382,31,6.55,6.68,5.65,5.65,12.19,12.32
12,2024,TA1309000019,Lakeview Ave & Fullerton Pkwy,41.925858,-87.638973,208,212,178,214,386,426,31,6.71,6.84,5.74,6.9,12.45,13.74
12,2024,13034,Michigan Ave & Pearson St,41.89766,-87.62351,137,143,163,208,300,351,31,4.42,4.61,5.26,6.71,9.68,11.32
12,2024,RP-008,Clark St & Columbia Ave,42.00445062934,-87.6724024047,38,39,75,55,113,94,31,1.23,1.26,2.42,1.77,3.65,3.03
12,2024,TA1306000010,Daley Center Plaza,41.884241,-87.629634,593,592,542,583,1135,1175,31,19.13,19.1,17.48,18.81,36.61,37.9
12,2024,20246.0,N Green St & W Lake St,41.885579,-87.648484,233,239,0,0,233,239,30,7.77,7.97,0.0,0.0,7.77,7.97
12,2024,23182,Central Ave & Altgeld St,41.9258119,-87.7663685,11,11,11,2,22,13,19,0.58,0.58,0.58,0.11,1.16,0.68
12,2024,13128,Clark St & North Ave,41.911974,-87.631942,98,99,145,140,243,239,31,3.16,3.19,4.68,4.52,7.84,7.71
12,2024,13191,Sedgwick St & Webster Ave,41.922167,-87.638888,182,191,186,175,368,366,31,5.87,6.16,6.0,5.65,11.87,11.81
12,2024,TA1307000127,Clark St & Grace St,41.95078,-87.659172,136,134,160,151,296,285,31,4.39,4.32,5.16,4.87,9.55,9.19
12,2024,13137,Broadway & Barry Ave,41.93758231600629,-87.6440978050232,376,374,266,272,642,646,31,12.13,12.06,8.58,8.77,20.71,20.84
12,2024,13042,Michigan Ave & Oak St,41.90096039,-87.62377664,207,206,216,222,423,428,31,6.68,6.65,6.97,7.16,13.65,13.81
12,2024,13290,Noble St & Milwaukee Ave,41.9007,-87.662607,185,177,105,114,290,291,31,5.97,5.71,3.39,3.68,9.35,9.39
