month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
6,2022,13084,California Ave & Milwaukee Ave,41.922695,-87.697153,817,811,1116,1112,1933,1923,30,27.23,27.03,37.2,37.07,64.43,64.1
6,2022,TA1309000067,Cottage Grove Ave & 51st St,41.802998543,-87.606617689,110,98,132,128,242,226,30,3.67,3.27,4.4,4.27,8.07,7.53
6,2022,13256,California Ave & Division St,41.90302633333334,-87.69754366666666,293,296,343,373,636,669,30,9.77,9.87,11.43,12.43,21.2,22.3
6,2022,20222,Burnham Greenway & 105th St,41.7046285,-87.52841433333333,10,11,22,36,32,47,26,0.38,0.42,0.85,1.38,1.23,1.81
6,2022,637,Wood St & Chicago Ave,41.895610833333336,-87.6720975,349,343,621,614,970,957,30,11.63,11.43,20.7,20.47,32.33,31.9
6,2022,TA1306000002,Morgan Ave & 14th Pl,41.8624225,-87.6511615,202,192,427,427,629,619,30,6.73,6.4,14.23,14.23,20.97,20.63
6,2022,329.0,Central Park Ave & Douglas Blvd,41.86,-87.72,16,18,0,0,16,18,16,1.0,1.12,0.0,0.0,1.0,1.12
6,2022,15623,Campbell Ave & Montrose Ave,41.961522333333335,-87.69117366666667,172,177,245,265,417,442,30,5.73,5.9,8.17,8.83,13.9,14.73
6,2022,320,Orange & Addison,41.94,-87.82,77,76,0,0,77,76,30,2.57,2.53,0.0,0.0,2.57,2.53
6,2022,361,Kenosha & Wellington,41.93,-87.73,37,36,0,0,37,36,27,1.37,1.33,0.0,0.0,1.37,1.33
6,2022,20109,Vernon Ave & 107th St,41.70012137923888,-87.61225998401642,7,5,6,4,13,9,11,0.64,0.45,0.55,0.36,1.18,0.82
6,2022,751,Kimbark Ave & 67th St,41.77,-87.59,19,19,0,0,19,19,19,1.0,1.0,0.0,0.0,1.0,1.0
