month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
6,2021,TA1306000006,Orleans St & Elm St,41.902924,-87.637715,184,133,603,487,787,620,30,6.13,4.43,20.1,16.23,26.23,20.67
6,2021,TA1306000003,Desplaines St & Kinzie St,41.888716036,-87.6444478533,991,918,2347,2238,3338,3156,30,33.03,30.6,78.23,74.6,111.27,105.2
6,2021,TA1307000127,Clark St & Grace St,41.95078,-87.659172,603,602,1450,1444,2053,2046,30,20.1,20.07,48.33,48.13,68.43,68.2
6,2021,KA1503000043,Kingsbury St & Kinzie St,41.88917683258,-87.6385057718,1011,991,3118,3107,4129,4098,30,33.7,33.03,103.93,103.57,137.63,136.6
6,2021,604,Sheridan Rd & Noyes St (NU),42.058239,-87.677432,114,111,420,411,534,522,30,3.8,3.7,14.0,13.7,17.8,17.4
6,2021,TA1309000006,Larrabee St & Armitage Ave,41.918109,-87.64377933333333,336,332,1175,1157,1511,1489,30,11.2,11.07,39.17,38.57,50.37,49.63
6,2021,SL-013,State St & 19th St,41.856594,-87.627542,112,115,341,357,453,472,30,3.73,3.83,11.37,11.9,15.1,15.73
6,2021,13042,Michigan Ave & Oak St,41.90096,-87.623777,1412,1368,4633,4605,6045,5973,30,47.07,45.6,154.43,153.5,201.5,199.1
6,2021,TA1305000006,Dearborn St & Monroe St,41.881319815,-87.6295209193,543,516,1604,1583,2147,2099,30,18.1,17.2,53.47,52.77,71.57,69.97
6,2021,13157,Aberdeen St & Jackson Blvd,41.87770566666666,-87.654853,331,329,1041,1081,1372,1410,30,11.03,10.97,34.7,36.03,45.73,47.0
6,2021,TA1306000011,Wells St & Walton St,41.89993001,-87.63443007,330,241,1166,896,1496,1137,30,11.0,8.03,38.87,29.87,49.87,37.9
6,2021,TA1309000014,Clark St & Leland Ave,41.96707933333333,-87.667544,397,394,805,825,1202,1219,30,13.23,13.13,26.83,27.5,40.07,40.63
6,2021,653,Cornell Dr & Hayes Dr,41.78056883333333,-87.58518833333333,14,12,40,40,54,52,26,0.54,0.46,1.54,1.54,2.08,2.0
6,2021,KA1504000117,Halsted St & North Branch St,41.89936843921,-87.6484798752,110,80,192,148,302,228,30,3.67,2.67,6.4,4.93,10.07,7.6
6,2021,15652,Central Park Ave & North Ave,41.909657,-87.716632,83,80,69,82,152,162,30,2.77,2.67,2.3,2.73,5.07,5.4
6,2021,13303,Clark St & Chicago Ave,41.89675,-87.63089,508,511,1449,1445,1957,1956,30,16.93,17.03,48.3,48.17,65.23,65.2
6,2021,KA1504000097,Drake Ave & Montrose Ave,41.96115407569,-87.7165690733,58,52,106,107,164,159,30,1.93,1.73,3.53,3.57,5.47,5.3
6,2021,546,Damen Ave & Pershing Rd,41.823192,-87.676597,25,16,30,29,55,45,27,0.93,0.59,1.11,1.07,2.04,1.67
6,2021,632,Clark St & Newport St,41.94454,-87.654678,881,883,1982,2043,2863,2926,30,29.37,29.43,66.07,68.1,95.43,97.53
6,2021,557,Seeley Ave & Garfield Blvd,41.794087,-87.675478,4,3,8,15,12,18,16,0.25,0.19,0.5,0.94,0.75,1.12
6,2021,TA1309000036,Burling St & Diversey Pkwy,41.93314,-87.64776,376,370,1622,1653,1998,2023,30,12.53,12.33,54.07,55.1,66.6,67.43
6,2021,15631,Troy St & Elston Ave,41.94524356848,-87.7066499009,115,111,188,202,303,313,30,3.83,3.7,6.27,6.73,10.1,10.43
6,2021,20256.0,N Sheffield Ave & W Wellington Ave,41.94,-87.65,53,38,0,0,53,38,24,2.21,1.58,0.0,0.0,2.21,1.58
6,2021,TA1306000016,Sheffield Ave & Fullerton Ave,41.9256018819,-87.6537080423,483,421,1569,1464,2052,1885,30,16.1,14.03,52.3,48.8,68.4,62.83
6,2021,TA1305000003,Fairbanks Ct & Grand Ave,41.89184737210993,-87.62058019638062,828,814,2320,2303,3148,3117,30,27.6,27.13,77.33,76.77,104.93,103.9
6,2021,TA1309000023,Sheffield Ave & Wrightwood Ave,41.928712,-87.653833,606,574,1764,1615,2370,2189,30,20.2,19.13,58.8,53.83,79.0,72.97
6,2021,KA1504000134,Ritchie Ct & Banks St,41.906866,-87.626217,496,485,1392,1383,1888,1868,30,16.53,16.17,46.4,46.1,62.93,62.27
6,2021,13319,Ashland Ave & Grace St,41.950687,-87.6687,294,289,667,690,961,979,30,9.8,9.63,22.23,23.0,32.03,32.63
6,2021,15542,Clinton St & Polk St,41.871467,-87.640949,30,27,101,96,131,123,28,1.07,0.96,3.61,3.43,4.68,4.39
6,2021,KA1503000069,Dorchester Ave & 49th St,41.805772,-87.592464,60,50,81,72,141,122,29,2.07,1.72,2.79,2.48,4.86,4.21
6,2021,TA1307000129,State St & 35th St,41.8310363140161,-87.62679755687714,95,90,324,347,419,437,30,3.17,3.0,10.8,11.57,13.97,14.57
6,2021,13006,LaSalle St & Washington St,41.882834,-87.63261233333333,326,331,704,715,1030,1046,31,10.52,10.68,22.71,23.06,33.23,33.74
6,2021,16948,Ashland Ave & 63rd St,41.779374,-87.664843,13,9,14,16,27,25,23,0.57,0.39,0.61,0.7,1.17,1.09
6,2021,SL-012,Wabash Ave & 16th St,41.860384,-87.625813,358,355,884,812,1242,1167,30,11.93,11.83,29.47,27.07,41.4,38.9
6,2021,525,Glenwood Ave & Touhy Ave,42.012701,-87.666058,67,68,163,178,230,246,30,2.23,2.27,5.43,5.93,7.67,8.2
6,2021,13099,Halsted St & 18th St,41.85765366666666,-87.64610833333333,137,130,291,290,428,420,30,4.57,4.33,9.7,9.67,14.27,14.0
6,2021,13146,Clark St & Armitage Ave,41.918306,-87.636282,1082,1057,3387,3269,4469,4326,31,34.9,34.1,109.26,105.45,144.16,139.55
6,2021,SL-011,Wells St & Polk St,41.872596,-87.633502,462,454,1091,1078,1553,1532,31,14.9,14.65,35.19,34.77,50.1,49.42
6,2021,TA1307000121,Halsted St & Polk St,41.871811666666666,-87.64654983333334,153,151,740,743,893,894,30,5.1,5.03,24.67,24.77,29.77,29.8
6,2021,TA1307000005,Indiana Ave & 26th St,41.845687,-87.622481,146,142,333,325,479,467,30,4.87,4.73,11.1,10.83,15.97,15.57
6,2021,15644,Central Park Ave & Elbridge Ave,41.935365833333336,-87.71683283333333,100,101,120,123,220,224,31,3.23,3.26,3.87,3.97,7.1,7.23
6,2021,13124,Cannon Dr & Fullerton Ave,41.9267559875,-87.6344287848,210,197,821,879,1031,1076,30,7.0,6.57,27.37,29.3,34.37,35.87
6,2021,13427,Cityfront Plaza Dr & Pioneer Ct,41.890573,-87.622072,441,375,1341,1124,1782,1499,30,14.7,12.5,44.7,37.47,59.4,49.97
6,2021,13063,Sheridan Rd & Irving Park Rd,41.95429283333333,-87.65445566666666,503,499,1405,1365,1908,1864,30,16.77,16.63,46.83,45.5,63.6,62.13
6,2021,TA1309000004,LaSalle St & Jackson Blvd,41.878166,-87.631929,429,378,1045,962,1474,1340,30,14.3,12.6,34.83,32.07,49.13,44.67
6,2021,KA1504000076,Ellis Ave & 55th St,41.79430062054,-87.6014497734,121,116,472,481,593,597,30,4.03,3.87,15.73,16.03,19.77,19.9
6,2021,KA1503000070,Harper Ave & 59th St,41.78794281287,-87.5883151702,84,87,247,243,331,330,30,2.8,2.9,8.23,8.1,11.03,11.0
6,2021,TA1307000158,Damen Ave & Leland Ave,41.967094,-87.679028,230,225,551,557,781,782,30,7.67,7.5,18.37,18.57,26.03,26.07
