station_id,y_true,y_pred,error,abs_error
428,0.0,-0.8792391,0.8792390823364258,0.8792390823364258
429,0.0,-1.357955,1.357954978942871,1.357954978942871
430,0.0,0.32098436,-0.3209843635559082,0.3209843635559082
431,0.0,-2.377592,2.377592086791992,2.377592086791992
432,0.0,-0.48930073,0.4893007278442383,0.4893007278442383
433,0.0,-0.840065,0.8400650024414062,0.8400650024414062
434,0.0,-0.26317692,0.26317691802978516,0.26317691802978516
435,0.0,-0.014487267,0.014487266540527344,0.014487266540527344
436,0.0,-2.2783117,2.2783117294311523,2.2783117294311523
438,0.0,-1.3542948,1.354294776916504,1.354294776916504
439,0.0,-2.377592,2.377592086791992,2.377592086791992
441,0.0,-1.3002739,1.3002738952636719,1.3002738952636719
442,0.0,0.799942,-0.7999420166015625,0.7999420166015625
443,0.0,-0.77293587,0.7729358673095703,0.7729358673095703
444,0.0,-0.77293587,0.7729358673095703,0.7729358673095703
445,0.0,-0.2738943,0.2738943099975586,0.2738943099975586
446,0.0,-1.8828955,1.8828954696655273,1.8828954696655273
452,0.17,-0.5059843,0.6759843063354493,0.6759843063354493
458,0.0,-0.5059843,0.5059843063354492,0.5059843063354492
460,0.0,-1.3002739,1.3002738952636719,1.3002738952636719
462,0.6,0.33378887,0.26621112823486326,0.26621112823486326
464,0.0,-0.52913666,0.5291366577148438,0.5291366577148438
472,0.0,-0.13757038,0.13757038116455078,0.13757038116455078
473,0.0,0.030584335,-0.030584335327148438,0.030584335327148438
474,0.0,-0.25093937,0.25093936920166016,0.25093936920166016
475,0.0,-0.48930073,0.4893007278442383,0.4893007278442383
480,0.0,-0.6312151,0.6312150955200195,0.6312150955200195
481,0.0,-0.12443209,0.12443208694458008,0.12443208694458008
485,0.0,0.1429677,-0.14296770095825195,0.14296770095825195
486,0.0,0.1429677,-0.14296770095825195,0.14296770095825195
490,0.0,-0.05196905,0.051969051361083984,0.051969051361083984
491,0.0,-0.05196905,0.051969051361083984,0.051969051361083984
492,0.0,0.045710564,-0.04571056365966797,0.04571056365966797
494,0.0,-0.78653526,0.7865352630615234,0.7865352630615234
497,0.0,-0.3124733,0.3124732971191406,0.3124732971191406
499,0.0,-0.26317692,0.26317691802978516,0.26317691802978516
500,0.0,-0.5055733,0.5055732727050781,0.5055732727050781
502,0.0,-0.61611843,0.6161184310913086,0.6161184310913086
503,0.0,0.53129053,-0.5312905311584473,0.5312905311584473
504,0.0,-2.2783117,2.2783117294311523,2.2783117294311523
505,0.0,-0.5055733,0.5055732727050781,0.5055732727050781
506,0.0,0.6286025,-0.6286025047302246,0.6286025047302246
507,0.0,-0.23642206,0.23642206192016602,0.23642206192016602
508,0.0,-0.0284276,0.028427600860595703,0.028427600860595703
509,0.0,-0.23642206,0.23642206192016602,0.23642206192016602
510,0.0,-0.019765854,0.019765853881835938,0.019765853881835938
512,0.0,-0.35618114,0.35618114471435547,0.35618114471435547
513,0.0,-0.019765854,0.019765853881835938,0.019765853881835938
514,0.6,-0.035084248,0.6350842475891113,0.6350842475891113
515,1.56,1.672616,-0.1126160049438476,0.1126160049438476
