station_id,y_true,y_pred,error,abs_error
CHI00963,5.04,12.933717,-7.893716773986816,7.893716773986816
CHI00964,3.96,15.811356,-11.851355590820312,11.851355590820312
CHI00976,0.56,2.5301995,-1.9701995277404785,1.9701995277404785
CHI00978,0.5,0.7103567,-0.2103567123413086,0.2103567123413086
CHI00995,1.0,0.8720188,0.12798118591308594,0.12798118591308594
CHI01059,0.5,1.1889546,-0.6889545917510986,0.6889545917510986
CHI01062,1.0,0.74164724,0.25835275650024414,0.25835275650024414
CHI01066,1.0,1.4756544,-0.47565436363220215,0.47565436363220215
CHI01067,1.0,1.1315536,-0.13155364990234375,0.13155364990234375
CHI01155,1.0,0.49148273,0.5085172653198242,0.5085172653198242
CHI01534,1.0,0.18634462,0.8136553764343262,0.8136553764343262
CHI01540,8.44,25.059021,-16.619020996093752,16.619020996093752
CHI01541,3.0,22.512089,-19.512088775634766,19.512088775634766
CHI01543,13.11,21.658245,-8.548245086669922,8.548245086669922
CHI01665,3.63,1.4769719,2.1530281352996825,2.1530281352996825
CHI01747,155.84,93.49488,62.34511932373047,62.34511932373047
CHI01756,12.77,18.561348,-5.791347961425782,5.791347961425782
CHI01769,18.0,32.02936,-14.029361724853516,14.029361724853516
CHI01810,0.42,1.5713451,-1.151345090866089,1.151345090866089
CHI01814,7.5,16.034945,-8.534944534301758,8.534944534301758
CHI01815,12.57,25.038147,-12.46814697265625,12.46814697265625
CHI01833,11.0,29.421722,-18.421722412109375,18.421722412109375
CHI01839,0.1,0.8553133,-0.7553133010864258,0.7553133010864258
CHI01878,7.5,14.880458,-7.380457878112793,7.380457878112793
CHI01946,0.25,0.46263027,-0.2126302719116211,0.2126302719116211
CHI01957,0.4,0.73659277,-0.3365927696228027,0.3365927696228027
CHI01984,0.76,0.48425674,0.2757432556152344,0.2757432556152344
CHI01986,0.75,1.3611186,-0.6111185550689697,0.6111185550689697
CHI01990,0.92,1.0819106,-0.16191061019897457,0.16191061019897457
CHI01995,0.23,0.9083061,-0.6783061218261719,0.6783061218261719
CHI01997,0.6,0.9202795,-0.32027950286865237,0.32027950286865237
CHI01998,0.6,0.89848423,-0.29848423004150393,0.29848423004150393
CHI02005,0.25,0.6084137,-0.3584136962890625,0.3584136962890625
CHI02006,4.19,7.942396,-3.7523961639404293,3.7523961639404293
CHI02008,0.47,0.24886608,0.221133918762207,0.221133918762207
CHI02010,0.0,0.9476328,-0.9476327896118164,0.9476327896118164
CHI02014,1.15,0.4268036,0.7231964111328124,0.7231964111328124
CHI02015,0.9,2.3162074,-1.4162074089050294,1.4162074089050294
CHI02016,0.82,0.7860627,0.03393728256225581,0.03393728256225581
CHI02027,0.83,0.45980263,0.3701973724365234,0.3701973724365234
