station_id,y_true,y_pred,error,abs_error
474,0.0,0.1407795,-0.1407794952392578,0.1407794952392578
475,0.0,0.6290064,-0.6290063858032227,0.6290063858032227
476,0.0,1.9332023,-1.9332022666931152,1.9332022666931152
478,0.0,1.9332023,-1.9332022666931152,1.9332022666931152
479,0.0,1.9332023,-1.9332022666931152,1.9332022666931152
480,0.0,1.9332023,-1.9332022666931152,1.9332022666931152
481,0.0,1.0113077,-1.011307716369629,1.011307716369629
482,0.0,1.0113077,-1.011307716369629,1.011307716369629
483,0.0,2.491661,-2.4916610717773438,2.4916610717773438
485,0.0,1.9818053,-1.9818053245544434,1.9818053245544434
486,0.0,1.9818053,-1.9818053245544434,1.9818053245544434
487,0.0,1.9818053,-1.9818053245544434,1.9818053245544434
489,0.0,0.6926503,-0.692650318145752,0.692650318145752
490,0.0,0.980742,-0.9807419776916504,0.9807419776916504
491,0.0,0.980742,-0.9807419776916504,0.9807419776916504
492,0.0,0.9463153,-0.9463152885437012,0.9463152885437012
493,0.0,0.9463153,-0.9463152885437012,0.9463152885437012
494,0.0,1.7887516,-1.7887516021728516,1.7887516021728516
495,0.0,1.6958933,-1.6958932876586914,1.6958932876586914
497,0.0,0.7195711,-0.7195711135864258,0.7195711135864258
498,0.0,1.7887516,-1.7887516021728516,1.7887516021728516
499,0.0,1.0924244,-1.0924243927001953,1.0924243927001953
500,0.0,1.9707694,-1.9707694053649902,1.9707694053649902
501,0.0,1.3824039,-1.38240385055542,1.38240385055542
502,0.0,2.2504654,-2.2504653930664062,2.2504653930664062
504,0.0,4.4442983,-4.444298267364502,4.444298267364502
505,0.0,1.9707694,-1.9707694053649902,1.9707694053649902
506,0.0,3.1983576,-3.198357582092285,3.198357582092285
507,0.0,1.6123438,-1.6123437881469727,1.6123437881469727
508,0.0,0.5017991,-0.5017991065979004,0.5017991065979004
509,0.0,1.6123438,-1.6123437881469727,1.6123437881469727
510,0.0,1.0863256,-1.0863256454467773,1.0863256454467773
512,0.0,4.0823584,-4.082358360290527,4.082358360290527
513,0.0,1.0863256,-1.0863256454467773,1.0863256454467773
514,1.2,0.5133314,0.686668586730957,0.686668586730957
515,3.23,3.6435485,-0.4135484886169434,0.4135484886169434
516,0.0,-0.1803999,0.18039989471435547,0.18039989471435547
517,2.77,0.5017991,2.2682008934020996,2.2682008934020996
518,0.73,1.2908263,-0.5608263206481934,0.5608263206481934
519,0.62,2.6218824,-2.001882438659668,2.001882438659668
520,6.77,6.1090984,0.6609015655517574,0.6609015655517574
522,0.0,1.5039349,-1.5039348602294922,1.5039348602294922
523,2.7,5.9200993,-3.2200992584228514,3.2200992584228514
525,4.4,3.9845147,0.41548528671264684,0.41548528671264684
526,0.0,-0.11809158,0.11809158325195312,0.11809158325195312
527,2.2,1.7106957,0.48930425643920916,0.48930425643920916
528,0.06,1.8777385,-1.8177384757995605,1.8177384757995605
530,0.26,0.7157068,-0.45570682525634765,0.45570682525634765
531,0.0,-0.84621143,0.8462114334106445,0.8462114334106445
532,0.0,1.5981469,-1.598146915435791,1.598146915435791
534,0.36,0.6983981,-0.33839811325073244,0.33839811325073244
535,0.36,0.50167894,-0.14167894363403322,0.14167894363403322
536,0.47,2.8676605,-2.3976605224609377,2.3976605224609377
537,0.2,0.21354437,-0.013544368743896473,0.013544368743896473
538,0.0,0.078897476,-0.07889747619628906,0.07889747619628906
539,0.0,0.078897476,-0.07889747619628906,0.07889747619628906
540,0.38,1.2196612,-0.8396612358093262,0.8396612358093262
541,0.0,0.5818763,-0.581876277923584,0.581876277923584
542,0.0,0.22253132,-0.22253131866455078,0.22253131866455078
543,0.95,0.096025944,0.8539740562438964,0.8539740562438964
544,0.0,0.22253132,-0.22253131866455078,0.22253131866455078
545,0.76,2.1269073,-1.3669073486328125,1.3669073486328125
546,0.7,2.152111,-1.452111053466797,1.452111053466797
547,0.0,0.0746994,-0.07469940185546875,0.07469940185546875
548,0.0,0.0746994,-0.07469940185546875,0.07469940185546875
549,0.6,-0.15965939,0.7596593856811523,0.7596593856811523
550,0.0,-0.15965939,0.15965938568115234,0.15965938568115234
551,0.0,-0.047745705,0.047745704650878906,0.047745704650878906
552,0.0,-0.1843257,0.1843256950378418,0.1843256950378418
553,0.75,1.0710311,-0.3210310935974121,0.3210310935974121
554,0.45,0.6115484,-0.16154842376708983,0.16154842376708983
556,0.5,0.35364008,0.14635992050170898,0.14635992050170898
557,0.18,-0.289649,0.46964900970458984,0.46964900970458984
558,0.0,1.2180958,-1.2180957794189453,1.2180957794189453
559,0.33,1.1571417,-0.8271416854858398,0.8271416854858398
560,0.08,0.75103855,-0.6710385513305664,0.6710385513305664
561,0.11,0.61803246,-0.508032455444336,0.508032455444336
562,0.0,0.53039837,-0.5303983688354492,0.5303983688354492
563,0.0,0.20629454,-0.20629453659057617,0.20629453659057617
564,0.25,0.5565505,-0.3065505027770996,0.3065505027770996
565,0.0,0.34548426,-0.34548425674438477,0.34548425674438477
567,0.17,2.0627413,-1.8927412796020509,1.8927412796020509
568,0.0,-0.26225948,0.26225948333740234,0.26225948333740234
569,0.5,0.1407795,0.3592205047607422,0.3592205047607422
570,0.62,0.48048067,0.13951932907104492,0.13951932907104492
571,0.22,0.58272314,-0.36272314071655276,0.36272314071655276
572,0.62,0.7180271,-0.09802711486816407,0.09802711486816407
573,0.44,1.2402778,-0.8002777671813965,0.8002777671813965
574,0.57,2.955162,-2.385162048339844,2.385162048339844
575,0.25,0.8092599,-0.5592598915100098,0.5592598915100098
576,0.36,1.4821019,-1.1221019172668458,1.1221019172668458
577,0.67,1.1149669,-0.444966869354248,0.444966869354248
579,0.41,1.4421544,-1.0321544075012208,1.0321544075012208
580,1.18,1.1115842,0.06841581344604486,0.06841581344604486
581,0.8,0.4744091,0.32559089660644536,0.32559089660644536
582,1.0,0.70063543,0.2993645668029785,0.2993645668029785
583,0.33,0.9565673,-0.6265672874450683,0.6265672874450683
584,0.2,2.376451,-2.176451015472412,2.176451015472412
585,0.28,1.1554589,-0.875458927154541,0.875458927154541
586,0.54,1.2703705,-0.7303704833984375,0.7303704833984375
587,0.67,1.383667,-0.7136669921875,0.7136669921875
588,0.14,0.48789024,-0.3478902435302734,0.3478902435302734
590,1.83,2.7092586,-0.8792585563659667,0.8792585563659667
592,1.33,2.0360584,-0.7060584259033202,0.7060584259033202
